token,condition_id,question,leg,entry_date,entry_price,res_date,outcome,volume,trade_return
109093397784326761075153288668799676062883343553988702537365993605828533802123,0x35155be9ad199e97505970a5dfb2b4bca7a9d1bb7b731389a590091997998a78,Tesla launches unsupervised full self driving (FSD) by June 30?,no,2026-01-23,0.28500000000000003,2026-06-30 00:00:00.000,0.0,12177341.281891,-1.0
1590293477094050907486207079346730658466569083582527022110944767563122184311,0x4048fed324ac27f378ce44da1b12f0d338c8340ef82962989f38eea05409baab,Will Trump release the Epstein files by December 31?,no,2025-12-09,0.28500000000000003,2025-12-09 00:00:00.000,0.0,4393807.878316,-1.0
27804215744716732413063941336669826182851764173867962754282833425742958825900,0x5fc28bfcb6f16080415695b53f1f60820f403a94ce16696eea2f0085d823bc92,Will George Simion win the Romanian presidential election?,no,2025-05-09,0.295,2025-12-31 12:00:00.000,1.0,31796892.976285,2.3898305084745766
11639725903283767178376996051224667519150023734849155317716252693652552160709,0x566d830e56572831055d5283bd64af8a300945636a3d6a4bc116c55886298706,Will Catherine Connolly win the Irish Presidential Election?,no,2025-10-15,0.295,2025-11-11 12:00:00.000,0.0,4525705.742071,-1.0
35049342062335389708860471030486203170100806911241361355293009467774452417996,0x7fd6b916e92d0ef96ca9f92098cd572024975b84bbcc742255ceec4e958fca10,"Will Bitcoin reach $95,000 in November?",no,2024-11-12,0.305,2024-11-30 12:00:00.000,0.0,7758070.262013,-1.0
53597669171978672256468920195937083153038369256192285386370202574271543538681,0xebb200cb08bbe89c2523a345947d083a992e27cc479cf1b5568407751e026d2c,Will Belgium win on 2026-06-21?,no,2026-06-11,0.305,2026-06-21 19:00:00.000,1.0,18080948.748315174,2.278688524590164
31454277624344502296814136646703964228519023411497330820610411279339678008615,0x773f3ca26bdf685da92d2a8a701dd98e4e8b46e0b5366cf09aed9eb8fb6fc189,Will a Republican win North Carolina Presidential Election?,no,2024-10-27,0.305,2024-11-05 12:00:00.000,0.0,5796750.671991,-1.0
24531900964160834136813382512521438993969032726076332585864135243872678480973,0x229698a09fd7f46161a64fbf7983cdff7f1bdbf67f8e9c954a7ac5992be32a3f,USA wins the most gold medals in 2024 Paris Olympics?,no,2024-08-01,0.305,2024-08-11 12:00:00.000,0.0,4289679.93,-1.0
25194550776320261115575155543493175860497442089641334394863863159012224930416,0x2a7a6ab8f4984f1ae82eacd7fb408832a50e63162ac6b98fff1fe094b8e9d3b5,Will Argentina win on 2026-06-16?,no,2026-06-07,0.305,2026-06-17 01:00:00.000,0.0,18767166.838750347,-1.0
13246694856467733125017813117870508336649465113947422399996144653610556076479,0xe64f063b9e2b02f8ac679ebacfb938088c1ddde2a953a1ebfd4a92b802910371,Will Josh Shapiro be the 2024 Democratic VP nominee?,no,2024-08-01,0.305,2024-08-22 12:00:00.000,1.0,16505096.89,2.278688524590164
85192074595343152063514099581907578237984708585251625405204438498600285131861,0x77b4a1d4cd398a86c18b6bb9b5218917dc9f04b01a3cd4bae1c71ea345f15fa8,Will Polymarket US go live in 2025?,no,2025-11-26,0.306,2025-12-31 00:00:00.000,0.0,65428102.459334,-1.0
19688104450190953765961411432669030253101205845216392761873543005612502706308,0x5bbabd359667d5bbdb9ee690bb959c9aa4cf4b08b2ae6592118a59753f622d78,Will Iran close the Strait of Hormuz before 2027?,no,2026-03-04,0.3075,2026-12-31 00:00:00.000,0.0,5478819.464791998,-1.0
92274168594309301674860132535303917340223623966677593281435938105131107664927,0xc5300759dc2089042380795fe7384010a6b6ebdf9e6da7ed3f786d9a5f61c563,Will Crude Oil (CL) hit (HIGH) $100 by end of March?,no,2026-03-21,0.3085,2026-03-31 00:00:00.000,0.0,16595338.399712065,-1.0
49528051740080157671410677028802566461627362541709688239235361942364838380404,0x9d1e122ce82f7acd66088e2e6216ca732b38fee26cee312156e854f975c28776,Will lighter perform an airdrop by December 31? ,no,2025-12-20,0.31,2025-12-31 00:00:00.000,0.0,26021665.1755,-1.0
77833150719418088778043805955239482801946237829699651267940477301583416794868,0xef8cf8b45ef7e3a607a72b6e1d56bede869fdd81795b63db847de1090bf11c41,TikTok banned in the US before May 2025?,no,2025-01-12,0.315,2025-04-30 12:00:00.000,0.0,119653357.735965,-1.0
43562998852490523411439823670185918369309924654806835599236214259200606514423,0x8e12fec953e831f0e3371a331899202dacc11b6679201a2407e1b2a549268608,Will FC Internazionale Milano win on 2026-04-26?,no,2026-04-19,0.315,2026-04-26 16:00:00.000,1.0,4381308.493750994,2.1746031746031744
60307602439016469402020125548661619562921689173570725395117442994384909784380,0x08d56195e88cedb87eeff396bd35e8b67d031e586169b3bc937b3095b3cdfe43,Will Uruguay win on 2026-06-21?,no,2026-06-12,0.315,2026-06-21 22:00:00.000,1.0,12174216.258805264,2.1746031746031744
42918220085288219341491829385501246298233444593663440094436147850542032590016,0x0e4a0c937b8934c2475613b6322b3f8edc8dedc24762e01e42b0e6f87424a089,"US x Iran permanent peace deal by May 31, 2026?",no,2026-05-24,0.315,2026-05-31 00:00:00.000,1.0,87888981.28583376,2.1746031746031744
111152780649996205982553203207944259422420032287038821800558281705730727362744,0xfcde02af15efe40e336d67f0ef9aa49e9d40c37b92961fb890afc4afdbfe54d6,Will TISZA – Respect and Freedom Party (TISZA) win the most seats in the next Hungarian parliamentary election?,no,2026-04-03,0.315,2026-04-12 00:00:00.000,0.0,4782714.49172103,-1.0
92040046947457987208595851312448343314479947348656419727424767268154739792737,0xa17b3bd2dd411f60fe59e19a53e99dbc4ca8301b6ec43dba885a19e207b9bd38,Will Juventus FC win on 2026-05-24?,no,2026-05-19,0.315,2026-05-24 13:00:00.000,1.0,6207426.698162033,2.1746031746031744
91217219045668585465193366800705940406806971965915285916894394949707924160754,0x689eb479c285abbe526ea31e32f3b300c8f77d7f144e78f3f2d35e200e52c2b6,Yoon out as president of South Korea in 2025?,no,2025-03-25,0.315,2025-12-31 12:00:00.000,0.0,6477096.275677,-1.0
92624860207773443598679158569691006912664137024710628321543806874233882206974,0x2f00e48e914ba6606867a6347e90c48cc1fd4da66cc196a191786637f40848e9,Will Colombia win on 2026-06-17?,no,2026-06-08,0.315,2026-06-18 02:00:00.000,0.0,17636106.97954206,-1.0
47222235854996009725101723795071895974266446017632397069429864668743309681650,0x5341e90b72330a8eb96cb685dcffe51ad41783cc12e91b6858b9bd996b3d5b63,"Will Trump say ""Strait"" or ""Hormuz"" during events with Xi Jinping?",no,2026-05-13,0.32,2026-05-15 00:00:00.000,1.0,9968465.165516004,2.125
44826025349760185131204306023682848461586161540741675004396115087487655610034,0x1586c518d15865f67172eadd0e76cf32a8b01a5317e73b6f3a1e7dc83093dd8e,Will MicroStrategy purchase Bitcoin August 26-September 1?,no,2025-08-26,0.32,2025-09-02 04:00:00.000,1.0,4487549.808763,2.125
13514068497606368453722192584001455100191370961347870134564000828551355447577,0xc19752f04c00ea836e711387fb786351e604f88f63422d811f5de42386124319,Will Paris Saint-Germain FC win on 2026-02-08?,no,2026-01-30,0.32,2026-02-08 19:45:00.000,0.0,5937648.636832,-1.0
59061969163618523921868600809874565490067422498902432318116694890004066137588,0x90cda6e854383eff1f0599306b70341775771d32168e75cff29a607eb55e8bc1,Will Paris Saint-Germain FC win on 2026-01-28?,no,2026-01-19,0.32,2026-01-28 20:00:00.000,1.0,9860208.306297,2.125
49020638073550327257782706173735091988575963316931799462103917812977355846814,0xd28191318521cbeda80d1ac1d406f5492d6dbbdb81e8a2c01730e927bedf7d88,Will Club Atlético de Madrid win on 2026-02-21?,no,2026-02-12,0.325,2026-02-21 20:00:00.000,0.0,7681286.254786,-1.0
31737047518539899535567112033353059282081653485307566877543665387870041296100,0x4cd77d456c83e7d8c569a8fb8f6396c3f40154f657e6d970733e2b1b6a7110ff,Will Mexico win on 2026-06-11?,no,2026-06-01,0.325,2026-06-11 19:00:00.000,0.0,10340701.03032523,-1.0
109077864409172129917789250820055245630238807727951185347513063342440711098153,0x9769f78cbc95a5ed11895e6064bac471d8fd8f930b260cf581b68d3f58630d27,"US x Iran permanent peace deal by December 31, 2026?",no,2026-06-08,0.325,2026-12-31 00:00:00.000,0.0,14411915.111413987,-1.0
43898019188443109254544011644141095748327433947336326565220861409147408981284,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,Kamala Harris wins the popular vote?,no,2024-11-02,0.3255,2024-11-05 12:00:00.000,1.0,163779786.645492,2.0721966205837172
47021554520147489198499363137978179318351470490672224768430579421357197997727,0xa0eafdfa7da17483796f77f4b287d28834ab97db4a9a6e999b52c1ba239bc2f3,Will the Seattle Seahawks win Super Bowl 2026?,no,2026-01-30,0.326,2026-02-08 12:00:00.000,0.0,15295581.172679,-1.0
109675886430948727591532495316042727297775060353155231306904758693126574359471,0x4c9ccd1404d105968de9b1ff3226fbafdc0b6e402a26bbcad3a84a1b62296783,Will the Toronto Blue Jays win the 2025 World Series?,no,2025-10-31,0.3285,2025-10-31 12:00:00.000,1.0,8901922.461705,2.0441400304414
22497995025647287029415486333831945330556503549165252667231904753814266560354,0x393f8148b0b67bcf945fdd07988c771aacb363d589d9a1be7fd58f5261ce2f8a,"Will Ethereum reach $3,750 in November?",no,2024-11-28,0.33,2024-11-30 12:00:00.000,1.0,6198332.729911,2.0303030303030303
34546350609146701174660920978713618331160189318013935527036906032118950372409,0x03ec83b8b1dc87d3c2b1c2c89535a344d859f25fa350801d63d2e1217827215b,Will edgeX launch a token in 2025?,no,2025-12-30,0.3315,2026-01-01 05:00:00.000,0.0,6533516.768918,-1.0
110956193269330984108742479380582706889793052817208611887999646282949901872730,0x70de1b06646805d289744df352ed58b5612fafb3d0322e483243c32cb110f8a7,Will Trump launch a coin before the election?,no,2024-10-12,0.335,2024-11-04 12:00:00.000,0.0,76899060.598799,-1.0
84520326254186702136004065191330723343440764118215403339938173339692394686630,0x39af89511ebd36a29d23ea83f128d5141fb21c9b6917c6e8a4cbe57fdce15b1d,Will the HBO documentary identify Len Sassaman as Satoshi?,no,2024-10-04,0.335,2024-10-15 12:00:00.000,1.0,4617164.821827,1.9850746268656714
22927363175825625095832888773253962860881299963299337794235022401608169522396,0x02f8dd15d4c674a75fccbd0e00f0cf1256101c45ef41f6d0c5dfde9c36d4141e,"Israel x Hezbollah Ceasefire extended by April 26, 2026?",no,2026-04-22,0.335,2026-04-22 00:00:00.000,0.0,20894917.90144111,-1.0
1848970600573335108085877783719034971837863729226932893148573876733882101789,0x1073cc3483263763397b853cb095ac8451f7e26b5a94231b5973c14bf6e7a95a,Will the Los Angeles Dodgers win the 2025 World Series?,no,2025-10-23,0.335,2025-10-31 12:00:00.000,0.0,10561644.990771,-1.0
102791763436654187613420595135603090556389909383554841815090009709962710189295,0x04b6d6630d49e6513355ff045c96439c929335cb0d18da7792dea6c2fc717ead,Will France win on 2026-06-16?,no,2026-06-06,0.335,2026-06-16 19:00:00.000,0.0,19987092.112487588,-1.0
7367698936226810021117851149095698588100545702294407402910847512289528370363,0x62f01109c53d585406b4545e5538b52d76f2895affd933da75190be788afc6ab,"Will Bitcoin dip to $85,000 in January?",no,2026-01-26,0.34,2026-02-01 05:00:00.000,0.0,8583813.346589,-1.0
94315794193549059581335413697128981885401517477409406376098346536800437431936,0x8b369e10358094a99ffe7f85a81a8e8ca68c611eee0fe63a2efa790ad045bcd6,"Will Donald Trump announce that the United States blockade of the Strait of Hormuz has been lifted by May 31, 2026?",no,2026-05-24,0.34,2026-05-31 00:00:00.000,1.0,9359876.895693928,1.941176470588235
64622848174080349355505680625481066249195809702245025265549356236367119746958,0xbee2cd40473495f713c69b9dfbce9fc2837fa4011568222c83c83bb773e35053,"Starmer out by June 30, 2026?",no,2026-06-20,0.34,2026-06-30 12:00:00.000,0.0,7912817.765875065,-1.0
80978028360254936368371673933700302612703837652131035604541509269884038499223,0x6a67b9d828d53862160e470329ffea5246f338ecfffdf2cab45211ec578b0347,US military action against Iran before July?,no,2025-06-17,0.341,2025-06-30 12:00:00.000,0.0,29917021.2541,-1.0
16595040326488236606102291943741862047301228454704616106706216958029601877402,0x17414b5654467cc23ac6e5cba7ecf87952ea12ea08a8e09fbfef5f3b218e2bab,Will Democrats 66 win the most seats in the 2025 Netherlands parliamentary election?,no,2025-10-30,0.34400000000000003,2026-07-31 00:00:00.000,0.0,5979751.010623,-1.0
54374622498872887834423251099014698967130619915419293974324817681847068412235,0xf2961c5c9fdf89e689d0d232927f9e0fb4083bbcc4cd88ab2b14e3af827fb62d,Over $1.8B committed to the MegaETH public sale?,no,2025-10-26,0.34500000000000003,2026-01-01 05:00:00.000,1.0,14824151.336275,1.8985507246376807
2575649873331305281697901933427878751073542224398105116199284617976552667985,0xbc54d73527785bdc7b443cfdf3b0d59558c5ac2bbffca23425ecfbd161b07317,Will Uruguay win on 2026-06-15?,no,2026-06-06,0.34500000000000003,2026-06-15 22:00:00.000,1.0,14400179.897012625,1.8985507246376807
103204110161452277631430170298284665198702538451521850450383239650623736966531,0x4edfcf9fd9889864290d34f1902ef51420989e5922b8208bf46bc0689ce6adbe,Will OpenAI release a new frontier model on December 11?,no,2025-12-10,0.34500000000000003,2025-12-11 00:00:00.000,0.0,9190060.842127,-1.0
86325562142527339371528565685614438265267177138486196674163028053281653882302,0xe120b5ac48c5e2abdfcb3e34be55567e2ae81caaa87a243e964814ca65e6667e,Will Colombia win on 2026-06-23?,no,2026-06-14,0.34500000000000003,2026-06-24 02:00:00.000,0.0,9532218.851709109,-1.0
57190891280800009123681638917785245658930686322518532172325806346323335059331,0x6edc6c77c16ef3ba1bcd646159f12f8b8a39528e500dcff95b9220ccfbb75141,Will the Oklahoma City Thunder win the 2025 NBA Finals?,no,2025-06-13,0.34500000000000003,2025-06-23 12:00:00.000,0.0,17203993.307106,-1.0
62259963392047548884702012667425760796276273922209747071444871482016835323856,0x1f2bb0bfc3c7b3c9ab678ce9e89cf68bd6daa83385c4834f669cb00c540276f2,Will Scotland win on 2026-06-13?,no,2026-06-04,0.34500000000000003,2026-06-14 01:00:00.000,0.0,17517132.89494811,-1.0
15850558865033180331234000255512003885676334852017735365596545393783844147304,0xf005ddced69842c3943edea3b8fb24187240ac93becdc1532c5b9db34f9dd2c8,TikTok sale announced in 2025?,no,2025-12-20,0.34800000000000003,2025-12-31 12:00:00.000,0.0,9671895.18163,-1.0
80628887006942228330415332521239838709494994931133832107053236186241655388986,0xf88a2140ac54353c2f51b2ee20de43c72b0d442ee42f0e5cec5900ad0797e7cd,Will Manchester City FC win on 2026-02-21?,no,2026-02-12,0.35000000000000003,2026-02-21 20:00:00.000,0.0,6779393.630582,-1.0
35352876327642053389894511282626265616296126212238181011612882932646625871390,0xdd2f4921a562fc4d18c0bde327d2a9315352a3ba4137656112b9b1770fd1f2a9,Will a Republican win Nevada Presidential Election?,no,2024-10-30,0.35000000000000003,2024-11-05 12:00:00.000,0.0,6181381.804395,-1.0
32058851221679529974818014567841951405353890461559999844883230561953635888318,0x0d2071920da35396162280a1af346e1f799ed45e019ed43fae0c88dc1ac4b4d6,Will Algeria win on 2026-06-22?,no,2026-06-13,0.355,2026-06-23 03:00:00.000,0.0,15331447.252722226,-1.0
22133591706784941637634848825235281919617163340868166112652393293675296359059,0x82f2498ebce9cab4841428279222d72ed52b1ba6727100216c8c9a97e32aa07c,Will Chelsea FC win on 2026-01-31?,no,2026-01-21,0.355,2026-01-31 17:30:00.000,0.0,6112737.801484,-1.0
45123884735417096581954682783281606473569151024845837886660550810645537401116,0x06a804e8bd1a539829b7db279ad33b2cf0bcf98f315a3b3a8c7623e6230d88fd,"Will Bitcoin reach $80,000 in April?",no,2026-04-23,0.355,2026-05-01 04:00:00.000,1.0,8689741.495558972,1.8169014084507045
23226418080608532472908512655217307126575719771224687303527824044002460343936,0x998d69f881036ac580f6dc0a18b6c3ec48f167fd00799db9e58bf43e07b4b27e,Will Manchester City FC win on 2026-05-04?,no,2026-04-25,0.355,2026-05-04 19:00:00.000,1.0,4777910.92573697,1.8169014084507045
30461642541842737197942932795850295968201981016254884460564201340662513690100,0x6f6a0c62f2763dea0e634bd48ad42db05ff979e50a280e610735511129f4d980,Will Arsenal FC win on 2026-04-25?,no,2026-04-22,0.355,2026-04-25 16:30:00.000,0.0,4358817.986222983,-1.0
72231738155593996978526441927387175895154152018539080152695312064797491581743,0x813451b970c8aae23a9b2441fd9be8367e8691a636323ced76f6fd1914c1e0a8,"Military action against Iran ends by April 17, 2026?",no,2026-04-09,0.355,2026-04-30 00:00:00.000,0.0,28778654.98897903,-1.0
48331043336612883890938759509493159234755048973500640148014422747788308965732,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,Will Donald Trump win the 2024 US Presidential Election?,no,2024-10-27,0.3645,2024-11-05 12:00:00.000,0.0,1531479284.504353,-1.0
110306683408446932642538821343421502760046123590644224637212978949871871846682,0x598ec9f98def655a43fc5a62bf5edb4322cbe540cd8d2d1b0644f82ce669a944,Will FC Barcelona win on 2026-02-12?,no,2026-02-08,0.365,2026-02-12 20:00:00.000,1.0,9542375.599363,1.7397260273972601
61533865232647285006300556629454847016540333500164670917946090829154761792933,0x6e937a4f6bf71a13a8bb08be32b1a9de516cc1a76fcbef61a7ca3567f5558165,Will FC Barcelona win on 2026-01-18?,no,2026-01-09,0.365,2026-01-18 20:00:00.000,1.0,7976026.758481,1.7397260273972601
105283397903239174892871286420572977423306897333577517912926274248241190560378,0x0f3131c874579825ecdbbda8c7aeed071aa908d7c993792c393285900e68906f,"Will Bitcoin reach $110,000 by January 31, 2025?",no,2025-01-22,0.365,2025-01-31 12:00:00.000,1.0,8061597.738611,1.7397260273972601
34188370521545317859498608346413216508496002972158011829434310572295579807749,0xac9c6628a5398bb2a06f566854270a9fbc7f2badec4329d3b5fdc1407291c35b,Will Trump release the Epstein files by December 19?,no,2025-12-14,0.365,2025-12-14 00:00:00.000,0.0,90915983.771306,-1.0
28967447164251246592350092407010122765991177116791855409126916393664711331990,0x7f4378c2e8fb0a4673813e5a5d6f5a773765bab522186932a0465f326a05328d,"Will Trump say ""Nuclear"" during events with Xi Jinping?",no,2026-05-13,0.365,2026-05-15 00:00:00.000,1.0,12129905.141829975,1.7397260273972601
87076643449674421025867563979305674986904094660200631728049568674877746093358,0x445bb75546efcbb18b15425b96d8f32c343998d8fae92f8964d8000534cd9947,Will Liverpool FC win on 2026-03-18?,no,2026-03-09,0.365,2026-03-18 20:00:00.000,0.0,8167338.320957994,-1.0
44914465637297319816681463234953032477919413063019359633128421605039733545953,0x22e7b5e35423e76842dd3a5e1a21d13793811080d5e7b2896d0c001bd5e97d54,Will the Oklahoma City Thunder win the 2026 NBA Finals?,no,2026-05-24,0.365,2026-07-01 00:00:00.000,1.0,15151786.681256065,1.7397260273972601
4373508042153447807003037013866273722701523800631029869589071005100386330225,0x1b1a75d6305f5edee255b3f368cca945bde401fea4b2a7e34f2fcca3b3e56cf0,Will Chong Won-oh win the 2026 Seoul Mayoral Election,no,2026-05-25,0.365,2026-06-03 00:00:00.000,1.0,4524553.480972008,1.7397260273972601
12636035070565821048178968461063687179393834041535317885287743395873720755118,0xb6b3d7a2037b3faa7e1306d741840d453432902d73cc9a146a035e40271eae73,Will the San Antonio Spurs win the 2026 NBA Finals?,no,2026-06-04,0.3695,2026-07-01 00:00:00.000,1.0,42740007.48347176,1.706359945872801
99411334425902703658683253204769223403565953040153033011786000321779826252253,0x2eaa8bce4ea7a229c9e8a3050914b044537d19953fa364b176f95e1abc27f5bf,Will South Korea presidential election winner get over 50% of votes?,no,2025-05-25,0.37,2025-06-03 12:00:00.000,1.0,13094030.56774,1.7027027027027026
101705080993661663057134815759356790403965566370163771135521763312013830750702,0x6fa13f31cceaf10ed3190df6e2aca0a93ab0d6fb46fd279003f17d4cdccee164,"US x Iran diplomatic meeting by June 30, 2026?",no,2026-06-12,0.37,2026-06-12 00:00:00.000,0.0,6999918.236180979,-1.0
113580076162033210038188442029486142301687627896507068397896979268358103753453,0x68c1ae541d9c767a1dca43bae533131c2d34ea32763869529cce270283662efa,Will Club Atlético de Madrid win on 2026-02-24?,no,2026-02-14,0.37,2026-02-24 17:45:00.000,0.0,8489980.92698,-1.0
55514205054100807047701069784075513572463184270177957971394302082051751224992,0x37a570f13c5e78f85eef34de2430736e15691dca8f5820946388bc15b9d956e7,Will Israel invade Lebanon before November?,no,2024-09-29,0.37,2024-10-31 12:00:00.000,0.0,5313533.726507,-1.0
24276078193708778566242912872959751642378405094631364090049597760809233715034,0x82d883868400fb98efebdf57f63fd425a950682b1d51364c72a86fa268521e58,Will Liverpool FC win on 2026-01-01?,no,2025-12-22,0.375,2026-01-01 17:30:00.000,1.0,5120126.367763,1.6666666666666665
16739931363523649884877784637448662063185828762514620865245377306670715895485,0x944c7815453212389efdb9226a0ec5f1d91728ff4c9ea4debd2666e6aeeded01,Will Bitcoin reach $115k in May?,no,2025-05-23,0.375,2025-05-31 12:00:00.000,1.0,4748065.896106,1.6666666666666665
11155588569428991634467900777679230784278593544103223411885025901154804486088,0xf224cac9c315d3693bbcbd8406460b8052ecc40df364f7e2bc6079c072cfe219,Will Bosnia and Herzegovina win on 2026-06-24?,no,2026-06-14,0.375,2026-06-24 19:00:00.000,0.0,6377745.771588955,-1.0
93079906896112684659101354592843713027808743576205196334207360836681720636909,0x077fc0c447abfc7e094713e86d62acc20480560a6eb60bfbfc86a1c5f00b9339,Will the government shutdown end November 12?,no,2025-11-11,0.375,2025-11-21 00:00:00.000,1.0,13086678.140873,1.6666666666666665
44519675995938257550767218189806212161912678103272136279519687556080350266864,0x464eac41fe4ee9e4317fa68b01d922d7b1e48edd3584c3ec30a87308cd6c684b,Lighter Airdrop on December 29?,no,2025-12-21,0.375,2025-12-31 00:00:00.000,1.0,9727413.453505,1.6666666666666665
45454833176111044889005299006669454527335484928336914867380047418702350749712,0x8f8783bdabdd500dc401caddd12fea4bfae91543a8ea4458fc38e0539ffd3cb9,Will the Government shutdown end November 16 or later?,no,2025-11-09,0.3795,2025-11-15 00:00:00.000,1.0,9839429.155274,1.635046113306983
52965156717339871692714186660785951310421831919562520539239006775699853846973,0x421bc1929df1429cf2cb94f80c1ce6a3ed0d1f0b7a2749b9890075f94eb549e9,"US x Iran permanent peace deal by May 26, 2026?",no,2026-05-24,0.38,2026-05-26 00:00:00.000,1.0,22930944.340371944,1.6315789473684212
8010285051162883778750284192345707717637236188180482207065972792464743283426,0x32707ae194389a70f25314ec934851daba12d893da616c492ffe8b655b7759a9,"Will Eleven die in ""Stranger Things: Season 5""?",no,2025-12-26,0.38,2025-12-31 00:00:00.000,1.0,80824835.00196,1.6315789473684212
25317780265010988489340689133045866068433464491020332222476370977600301022698,0x652a7e27819c8aa682f1013295dd637c000133862850d96143e48a1815b94d38,Will Croatia win on 2026-06-23?,no,2026-06-14,0.38,2026-06-23 23:00:00.000,0.0,12543597.939382985,-1.0
76845257982392751258426669919759251633352615157362992600673277932163650729338,0x232342e2a9200b203703a816f9d99d1c6a872333567af16f43d67a255e1a6aa8,Will Germany win on 2026-06-20?,no,2026-06-10,0.385,2026-06-20 20:00:00.000,0.0,31040324.64426019,-1.0
91327963816071149848778866069116092720624787010415966850482851584645804352773,0x4d0c4865bdecc5f7971dbab47bb6c069d93909dec75bdff52fb766ae6094a6d6,"Will Donald Trump announce that the United States blockade of the Strait of Hormuz has been lifted by June 30, 2026?",no,2026-06-12,0.385,2026-06-30 00:00:00.000,0.0,4223118.671001964,-1.0
114134832775772592035076635156705298512014414341622748270460538141767888144004,0x99a0fdc1bb6308873bf87eb75a47e21c8340fe20fb6b033444c1d21392da10a9,Will Ken Paxton win the 2026 Texas Republican Primary?,no,2026-05-17,0.39,2026-05-26 00:00:00.000,0.0,5465464.356768076,-1.0
61057302338299388038078068159932185212108702457506756487704801233827108093683,0xa201124f1421c39673f834dc55f82560d3b7734772254f9e72fcb35fe441d41f,Will T1 win LoL Worlds 2025?,no,2025-11-03,0.395,2025-11-09 00:00:00.000,0.0,7753176.610305,-1.0
32322615496721137058185720444893748670417699572955357067926528413064767623501,0x54a1d0da9b18ac0dd1b1ae10fad2eb782427733e4ad2f14f190b979bbb5c7d65,Israel x Hezbollah Ceasefire in 2024?,no,2024-11-25,0.395,2024-12-31 12:00:00.000,0.0,40061277.633281,-1.0
78472993027278281081248555577607409191296509936744736475448410964931667908111,0x31f44648301a3ba591cef8e9de397bfdf74c64de40dee9458b07dbc7629a6088,Will Magnus Carlsen win the 2024 World Blitz Championship?,no,2024-12-25,0.395,2024-12-31 12:00:00.000,1.0,4373111.270664,1.531645569620253
73514484058688708691041957384372038671600912124822982168080847167064631296308,0x805ff7ce8848451db84ca3012d87826a25c5ca2782fee1652fc797e7877c3e2a,Will Arsenal FC win on 2026-02-22?,no,2026-02-12,0.395,2026-02-22 16:30:00.000,0.0,8645680.350651,-1.0
14594965170288501608398780518215201083520272639825021186627858192860072179819,0x4b4fbe43a08490c88bcf6843d10014ace45b42109fa68df291aec3c76bbd8aa3,Will SSC Napoli win on 2026-05-11?,no,2026-05-02,0.395,2026-05-11 18:45:00.000,1.0,7160301.892657001,1.531645569620253
76533108781962275310651165149634079251899733930834190485860627580128626747247,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,no,2026-03-27,0.395,2026-04-30 00:00:00.000,0.0,269049107.0837461,-1.0
74247847021975109211301287278005800661495975119512218596472003706374321136822,0x4b45b7e172a6f4a26096495f9a608ccbbcb6692bc37910da449b32f0114ddb17,Will Nottingham Forest FC win on 2026-02-26?,no,2026-02-17,0.395,2026-02-26 20:00:00.000,1.0,5140584.586505,1.531645569620253
6075043278597420473413557525708711172563536710949920834070346067873777894873,0x8d52fed4ae101977e7807fe97c503bb0124c8a9947e02dd8507b3191bf220d87,"Ethereum above $3,400 on January 24?",no,2025-01-18,0.395,2025-01-24 12:00:00.000,1.0,6209816.038245,1.531645569620253
100582557237320388287587293143509972458405270742953506009087460322872776387229,0x9fe071491383995e02ebf6f0a98cfef5d102c79953b9b82c8e2cae33908154d2,Will Manchester United FC win on 2026-05-17?,no,2026-05-08,0.395,2026-05-17 11:30:00.000,0.0,6500429.803994007,-1.0
96397081496122471303936256377287180706458717603115171106140126963333785784378,0xa6ddb7146f48a12dbf73456d654211b01d7493829932c31b7fe85d82120d338f,Iran x Israel/US conflict ends by April 30?,no,2026-04-09,0.395,2026-04-30 00:00:00.000,0.0,5780137.474477969,-1.0
55053017623018167103206225381535351479731721326578895660347356086269854794785,0x3ac961dca3c4f0fc34bf94c661962012ab5e8bcdcadfc99affa06eddde00b29f,Biden drops out of presidential race?,no,2024-07-11,0.4,2024-11-04 12:00:00.000,0.0,21122389.82,-1.0
27217362697597027750407732483282412395472332308687312246005226353856993539598,0x2865bc483dd523f4a36eb961f7467c8635ee9a13f39748bad55f645ce1f61512,Trump declassifies UFO files in 2025?,no,2025-12-08,0.4,2025-12-31 12:00:00.000,0.0,16680240.903723,-1.0
101332409402578985509542214130553909196942369261369350044116647140149881633025,0xdece3c9a32a0244f9dc4622feadd31f74dec86b02399454db743cc59a5e23eb2,Will Villarreal CF win on 2026-01-20?,no,2026-01-11,0.4,2026-01-20 20:00:00.000,1.0,6204761.308836,1.5
31781364904799541211198748881751208127651150422969200621480594774734944564651,0xff78086bf542e2b13fcfa25c5762472528bfaddd3410a18eb10a44695fa68fbb,Will Olympique Lyonnais win on 2026-02-15?,no,2026-02-06,0.4,2026-02-15 19:45:00.000,0.0,4722450.561028,-1.0
49141352436757065418114809516232490332122476179609203010413349562076686911869,0x93ec7298069d02293cf8cf4261e0c6bcee2f83b4a4ff11ffb9abaa8c4261c681,Will Kanye launch a coin in February?,no,2025-02-22,0.4,2025-02-28 12:00:00.000,1.0,27507326.472995,1.5
