token,condition_id,question,domain,end_date,entry_date,n_smart_buyers,buyers,bet_fraction,entry_mid,entry_ask,spread,current_price,status,exit_date,outcome,pnl
92816915429998265485709440266340158621084369220656661191529847288128743404723,0xe284a52d608552290b056def0a62e1914b3ebe316407504f56f6361fafc68358,"Will Bitcoin reach $70,000 in July?",crypto,2026-08-01,2026-07-13,2,0x027e587a1086809d1a00f22216bef6a808f1c97f|0xd76930596edbb8c784dcc48f52140875bcd4f90c,0.1,0.855,0.86,0.005,1.0,won,2026-08-01,1.0,0.0163
22322458153537436035969256266907664391697007152860300506602809069522585578342,0x12aa595f4883b1a856dcf8155b87e89a8d098b5ad8a7781c75804fd13d166718,Israel closes its airspace by August 31?,geopolitics,2026-07-15,2026-07-13,2,0x93fb8127a1b21a112b11af936361225df0563e4a|0x9592adb70397e9de67ba9abe6971e3f50fb7a7b8,0.1,0.305,0.31,0.005,0.0,lost,2026-09-01,0.0,-0.1
83949391398129766321449386019175318571490128024347049307900487790711865604735,0xb12f5e328a7d9f7a26e0a074625ea775025104e673c776d575dab422a472ef59,Israel closes its airspace by July 31?,geopolitics,2026-07-31,2026-07-13,2,0x93fb8127a1b21a112b11af936361225df0563e4a|0x9592adb70397e9de67ba9abe6971e3f50fb7a7b8,0.1,0.195,0.2,0.005,0.01,flipped,2026-08-01,,-0.095
6077633070230470776652108532581280898684441958087418509077540637819937906663,0x636f780f794635820e8cafe81924ef2dd67622fc01b6b2e5e64e9cc99593a005,Will Iran announce withdrawal from MOU negotiations by July 31?,geopolitics,2026-07-31,2026-07-13,2,0x93fb8127a1b21a112b11af936361225df0563e4a|0x9592adb70397e9de67ba9abe6971e3f50fb7a7b8,0.1,0.315,0.32,0.005,0.0,lost,2026-08-01,0.0,-0.1
75028752776148090296091099469912621384650554615761384992997579209329182670110,0x80b3af88cb991980e8da1ce86b9794a0957f96ec98c29319dd7ba65e9744d82b,Fed rate hike in 2026?,macro,2026-12-09,2026-07-14,2,0x714a685b5454ea4d52979563bbafa77b8168ab2f|0xe033e9d4a0e8b30c417f3f7abcb029bc695940a5,0.1,0.715,0.72,0.005,0.645,flipped,2026-08-04,,-0.0104
112548421964662546558474258688565408276000153279440324883721010878524791926004,0xecba7b1db1c698ab73b3572abfcde327a02b5112676144e049edcc1e1e0f5b0b,France vs. Spain: Team to Advance,politics,2026-07-14,2026-07-14,2,0x9b89ef1f344d3e17b37ccdff3bccf62d04f04244|0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,0.1,0.3588,0.36,0.0012,0.0,lost,2026-07-14,0.0,-0.1
4394372887385518214471608448209527405727552777602031099972143344338178308080,0x7976b8dbacf9077eb1453a62bcefd6ab2df199acd28aad276ff0d920d6992892,Will Spain win the 2026 FIFA World Cup?,sports,2026-07-20,2026-07-14,3,0x3f6e93d1e2c2846a357276e29e7e9147e29c18d9|0x60c1f86859f2724effffffd4cae4bb0259190438|0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,0.1,0.543,0.545,0.002,0.5905,flipped,2026-07-19,,0.0083
91458181621883013940102695027177858694251312846866974959991144943457909539098,0x776956c5185fb6e9115e4a52fb0a8386172cae91d6812b447795fb171f478a69,England vs. Argentina: Team to Advance,politics,2026-07-15,2026-07-15,2,0x1b47e9b128e6b671edebfb2cac23dd3efc40d814|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1,0.1,0.5388,0.54,0.0012,0.0,lost,2026-07-15,0.0,-0.1
21100333839007645025394718381927656685104808547086827793277009445033323188735,0xf5bc8db22aa41f0d3f8a1064e63d6c990301187dad76e246fa13009a2934ef5a,England vs. Argentina: Both Teams to Score,other,2026-07-15,2026-07-15,2,0x1b47e9b128e6b671edebfb2cac23dd3efc40d814|0x9b89ef1f344d3e17b37ccdff3bccf62d04f04244,0.1,0.695,0.7,0.005,0.0,lost,2026-07-15,0.0,-0.1
85114811880071364109901579684216057234728758303760246661139812198099702976200,0xf9fba5c69db2d6ed43112bc93dda07388e3cca1cd18d576f9de4fc0511acc201,Spread: England (-1.5),other,2026-07-15,2026-07-15,2,0x9b89ef1f344d3e17b37ccdff3bccf62d04f04244|0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,0.1,0.8475,0.8525,0.005,1.0,won,2026-07-15,1.0,0.0173
26480993337079434490856133942482101351393348205667335284619584625389515346213,0xdf13369a5e77705a1d62214dde4617929c5875f6c52b62177ccb2ea27488b18f,Will England vs. Argentina end in a draw?,other,2026-07-15,2026-07-15,2,0x9b89ef1f344d3e17b37ccdff3bccf62d04f04244|0xcd30f4698c6f5f3829893e68e183a8e5ea18f316,0.1,0.2837,0.285,0.0013,0.0,lost,2026-07-15,0.0,-0.1
5823805802875099304203116182652199693089526522530469365767529374822548212673,0x5f0f80c1d904c0348409832375a6d36580f9a552295ae3dba2595adfcea84a97,Will Apple be the largest company in the world by market cap on July 31?,other,2026-07-31,2026-07-18,2,0x714a685b5454ea4d52979563bbafa77b8168ab2f|0xf0ca28d5b0141f0a8e7b251dea80fd881cb166ed,0.1,0.441,0.442,0.001,0.191,flipped,2026-07-31,,-0.0568
4069284334894324826761607862987368453046427530618951026436277623465734888722,0xf7ecedc748ce2fb34ece2c65d306e04376d74ed7d6be8b075a64033e1c2b6af1,Will Cook Islands Party win the most seats in the 2026 Cook Islands parliamentary elections?,politics,2026-08-12,2026-07-20,2,0x1f9e15f39bbd5d163b0eacf0fbef647ced9e4f1a|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.865,0.87,0.005,0.86,flipped,2026-07-20,,-0.0011
25288943624900018153073262910931703826466289111262068975768217145072881791963,0xe1a717cca1d898e96a2216d4b3c4a4820779896928addfdab74dd861648a6382,Will Helen Zille be the next mayor of Johannesburg?,politics,2026-11-05,2026-07-20,2,0x1f9e15f39bbd5d163b0eacf0fbef647ced9e4f1a|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.43,0.44,0.01,0.61,flipped,2026-09-10,,0.0386
8310650677069487821478025416478130051168635736368290554555541536659374960027,0x31327c6fbdc70a44d97f8e8973f536b6a748e01b4c0ca5549ed0910c703b1d7b,Bab el-Mandeb Strait effectively closed by August 31?,other,2026-08-31,2026-07-20,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.805,0.81,0.005,0.9595,flipped,2026-08-08,,0.0185
42861789579440942813760393734814713126398732791906092554265826118142061749306,0x12aa595f4883b1a856dcf8155b87e89a8d098b5ad8a7781c75804fd13d166718,Israel closes its airspace by August 31?,geopolitics,2026-07-15,2026-07-20,2,0x2974bd0059e48f215c391882976e0f1b4c8c9c23|0x96489abcb9f583d6835c8ef95ffc923d05a86825,0.1,0.6,0.61,0.01,0.977,flipped,2026-08-24,,0.0602
96809463666459018224433650076500417304194194795471399999163873367467611836213,0x3477b553bbcb1c9f4a30555445ed39df1556535a577ac893403042f4e57b14a1,Will Silver (XAGUSD) hit (LOW) $50 in July?,other,2026-08-01,2026-07-20,2,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418|0xc97b0b2a2547bb3ed57167092ef8a6e816c347e5,0.1,0.88,0.9,0.02,0.9,flipped,2026-07-20,,0.0
1910830010387565971650098373488592514702818137344973088263643820608151819241,0x5db999fad322cea2914535aae5517060c3f80ad6d8c0231cde2124a434d16846,Will the U.S. invade Iran before 2027?,geopolitics,2026-12-31,2026-07-20,3,0x6139c42e48cf190e67a0a85d492413b499336b7a|0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.695,0.7,0.005,0.745,flipped,2026-07-21,,0.0064
105426373826369935595603860663411604941599130211176020843036778867927711117332,0x60c2c085ee8c16bc8f2419739a94971d4c9d00f637ead10fc0f540afa1be64e8,Strait of Hormuz traffic returns to normal by August 31?,other,2026-08-31,2026-07-20,2,0x6139c42e48cf190e67a0a85d492413b499336b7a|0x96489abcb9f583d6835c8ef95ffc923d05a86825,0.1,0.135,0.14,0.005,0.185,flipped,2026-08-04,,0.0321
28124160639561291369865852757900361591346814138837883756455228145975719395425,0xb818eb1084fdbc85161dda72c93e1e2da6eb3cc675aa815becb69f45f30683c9,Iran charges Hormuz fees by October 31?,geopolitics,2026-10-31,2026-07-20,2,0x6139c42e48cf190e67a0a85d492413b499336b7a|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.545,0.55,0.005,0.57,flipped,2026-07-21,,0.0036
23545193122217391289335133742859160842475987880562465754342378273033942179195,0xa08a5ce99e14ce0b22767af6f16c08a2ab012249444c20887193a9a3e98e11fc,Strait of Hormuz traffic returns to normal by September 30?,other,2026-09-30,2026-07-20,2,0x6139c42e48cf190e67a0a85d492413b499336b7a|0x96489abcb9f583d6835c8ef95ffc923d05a86825,0.1,0.225,0.23,0.005,0.065,flipped,2026-08-19,,-0.0717
107729402733481801715276727183402507127741210361101226673865413196241742960596,0xff68b32e6543ae8b44ccb520604b6ea224a1bac071a186fb65f6f40949a758df, Iran agrees to end enrichment of uranium by December 31?,geopolitics,2026-12-31,2026-07-20,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.155,0.16,0.005,0.125,open,,,
33676235249742435565729532483122262800369378774892710387888607855248244773045,0x79b7408f02df2eba4034ca4c06ddf17b8dbeacc5adbe8595969e7573912c4e3b,"US-Iran Final Nuclear Deal by December 31, 2026?",geopolitics,2026-09-30,2026-07-20,2,0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.685,0.69,0.005,0.715,flipped,2026-08-01,,0.0036
17973586937761078448873484917108971852340583833844287573538816307502825884858,0xb12f5e328a7d9f7a26e0a074625ea775025104e673c776d575dab422a472ef59,Israel closes its airspace by July 31?,geopolitics,2026-07-31,2026-07-21,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.795,0.8,0.005,1.0,won,2026-08-01,1.0,0.025
79492971912420892776290893910148058147353983898749011679176479416889510526578,0x95fc6a4ed7f6856d26aa7f21b9f902d05c9cf76b616fd3463de4d147f7a9126b,Bab el-Mandeb Strait effectively closed by September 30?,other,2026-04-30,2026-07-21,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.215,0.22,0.005,0.07,flipped,2026-08-24,,-0.0682
44485368873643784531862401772918820589721230664189835980509638753050855169710,0x5f0f80c1d904c0348409832375a6d36580f9a552295ae3dba2595adfcea84a97,Will Apple be the largest company in the world by market cap on July 31?,other,2026-07-31,2026-07-21,2,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418|0xeb68675c06e0bb9f08ba510550912d77289ce362,0.1,0.7055,0.706,0.0005,1.0,won,2026-07-31,1.0,0.0416
83783489454659420807679723574840032660002326710045123865554753994450797728825,0x5c79dfde05559b79a9cb9f7c4187e4d49632dd042572ae676952f812732591cc,Strait of Hormuz traffic returns to normal by December 31?,other,2026-12-31,2026-07-21,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.555,0.56,0.005,0.355,flipped,2026-08-18,,-0.0366
113410960838036610177054042201506207817797370827970598802492258356512540837137,0x58180f4a69651f67c23ac92845721b2320cc0c76effeb5e79db5288d8d8e6b28,US x Iran Effective Ceasefire by July 24?,geopolitics,2026-07-24,2026-07-21,2,0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73|0xdbf16bcffa41bd95faec2640daa2c95ab2bd86b5,0.1,0.095,0.1,0.005,0.0,lost,2026-07-30,0.0,-0.1
95577979648711137561778638101766617213130581085760544385254830392377913395624,0x5a9395dae6c7643ea06e7a555580a5526e81073aea9c9306363529c5b76a8f8b,US x Iran Effective Ceasefire by July 31?,geopolitics,2026-07-31,2026-07-21,2,0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73|0xdbf16bcffa41bd95faec2640daa2c95ab2bd86b5,0.1,0.205,0.21,0.005,0.845,flipped,2026-08-06,,0.3024
5672952468548015184968602470125350481899055121933384423405096851532324921748,0xae0c8a794fe4d0300eca6b39e8bea60ab0f1a2078aa8ca2aac88adc4808a69a6,LoL: Top Esports vs Team WE - Game 1 Winner,other,2026-07-22,2026-07-22,2,0xcd30f4698c6f5f3829893e68e183a8e5ea18f316|0xeac22222ef8d2be457c00101a1a4e4925ec5dddc,0.1,0.295,0.3,0.005,0.0,lost,2026-07-22,0.0,-0.1
69969692650596478580013072927995386072886295289627854932989067227274561722560,0x5abd8122038f8523a9029d62cfac6b4ca7c040abbe4c69119170309a691639f5,LoL: Top Esports vs Team WE (BO3) - LPL Group Ascend,other,2026-07-22,2026-07-22,2,0xcd30f4698c6f5f3829893e68e183a8e5ea18f316|0xeac22222ef8d2be457c00101a1a4e4925ec5dddc,0.1,0.135,0.14,0.005,0.0,lost,2026-07-22,0.0,-0.1
55689044028128278672494108251217443782536678376777545334307559186551480418539,0x7d352ec1d718dd1f2d2fdb93d65fd3908cf34755d1aa45a8697a84d2b5ae1e8e,Will WTI Crude Oil (WTI) hit (HIGH) $95 in July?,other,2026-08-01,2026-07-26,2,0x74471a007ddcc488f6d57b5e86dfb35a8d48a16d|0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,0.1,0.2245,0.236,0.0115,0.0,lost,2026-07-31,0.0,-0.1
105122145715401868862282894819487928240289369378439043280447797378511530042214,0x21c77725363b6717538157cf5ce5cf9c69571120870d6def4233257566e07db4,Will WTI Crude Oil (WTI) hit (HIGH) $100 in July?,other,2026-08-01,2026-07-26,2,0x74471a007ddcc488f6d57b5e86dfb35a8d48a16d|0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,0.1,0.09,0.091,0.001,0.0,lost,2026-07-31,0.0,-0.1
101160548233880789393436078768179810884704352948387943201465269532099315241797,0x6b382feeb97121c8bd5fe0fe0ab8272b955e741ac7117ee691a2460896f43ee7,Will WTI Crude Oil (WTI) hit (LOW) $80 in July?,other,2026-08-01,2026-07-26,2,0x74471a007ddcc488f6d57b5e86dfb35a8d48a16d|0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,0.1,0.415,0.42,0.005,1.0,won,2026-07-28,1.0,0.1381
107961194152792740725727064379230288293910546811577910480987951504293301797282,0xa6480903e54c68f2ee79cacb7861dfcc9b473e8b07d6dcaf2c9923034a5fb56f,Israel x Iran ceasefire continues through July 31?,geopolitics,2026-07-31,2026-07-27,2,0x74471a007ddcc488f6d57b5e86dfb35a8d48a16d|0xa022ba0a68e11a78348382ff168601012d4d77f8,0.1,0.875,0.88,0.005,1.0,won,2026-08-03,1.0,0.0136
62131357779217648903043004312290004169149177020747768355527511163218119967855,0x325e6ab1dd315e6f435183fbf7dff8a7c4be37f9bbf7abcd4459e75110aa9f1d,Will NVIDIA be the largest company in the world by market cap on August 31?,other,2026-08-31,2026-07-29,2,0x0feb1bf966bc7f954c2da0293ae2fdc572c5db5d|0xf0ca28d5b0141f0a8e7b251dea80fd881cb166ed,0.1,0.615,0.62,0.005,0.255,flipped,2026-08-01,,-0.0589
79085628201281122481883578594811594592260824252373059797032000397035131450743,0x95fc6a4ed7f6856d26aa7f21b9f902d05c9cf76b616fd3463de4d147f7a9126b,Bab el-Mandeb Strait effectively closed by September 30?,other,2026-04-30,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.855,0.86,0.005,0.939,flipped,2026-09-10,,0.0092
71362371729199006098022300209907327715487157091100600861193647274302527146623,0x61c2b9e70f7fdf3441fd1cfa2c8fa93308fefe3f5ecc2db87c393efab3a207a3,US x Iran Effective Ceasefire by August 31?,geopolitics,2026-08-31,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.5,0.51,0.01,0.725,flipped,2026-08-02,,0.0422
10451124928493844849355057703558222404087423201197729105477623039880661055484,0xc1556ecbe613e403dfb9e38bf1b25a8aee2aa1687f2b343bc896dd2c9763ed74,Israel x Iran ceasefire continues through August 31?,geopolitics,2026-08-31,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.465,0.47,0.005,0.845,flipped,2026-08-08,,0.0798
52277432132390268926707244723693243882410958469983340945272049391590726504317,0xdbaa19c72378f7eb2fc01c0b40404857a1b1e68e3561ce5bbe792a24ce79377e,Israel closes its airspace by August 15?,geopolitics,2026-08-15,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.75,0.76,0.01,1.0,won,2026-08-16,1.0,0.0316
60736604095974956194543682313156464544142668961532964567135396949190081432607,0x833f0bac240ad7d5c947d58a8acac0f77a74cf03dccd8f9b72a28811836a920f,US x Iran Effective Ceasefire by August 14?,geopolitics,2026-08-14,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.36,0.37,0.01,0.685,flipped,2026-08-02,,0.0851
112157595552502425360311365480557346272967836691353340001604809204498706086576,0x93796dea2fe5dfc8da1a942448e6ab767d9bb3464a96ea3a527dfed0ef7bd958,Israel x Iran ceasefire continues through August 2?,geopolitics,2026-08-02,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.835,0.84,0.005,0.9985,flipped,2026-08-04,,0.0189
33460385394344753109351907923235209397225125746318923726067817676780036931403,0xd8659b58a90d0d69fb1170f25b2b896871a1328115fd11c6f4cfe2b01a2a8ba0,Bab el-Mandeb Strait effectively closed by December 31?,other,2026-12-31,2026-08-01,2,0x7f9e2d1df78614564a70becc7fa14aa9a6623a0e|0x88c4919de76e526d55a32c1f8afb439dd1f1129a,0.1,0.83,0.84,0.01,0.695,flipped,2026-09-11,,-0.0173
31862753749767822704851598310277530750047252193555705349871263892207902040060,0xd78cc89fccf8277bcb7e74edbf72bb913cb1ba7c34bff61b33247d447c142858,Game Handicap: AL (-1.5) vs ThunderTalk Gaming (+1.5),other,2026-08-01,2026-08-01,2,0x3954e1c6b7bc5645d9d3425a6f4490889ef122d9|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.585,0.6,0.015,1.0,won,2026-08-01,1.0,0.0667
100994388500647852494922841014846385406527522176491126110248249609979506763359,0x036649e3853c12205e60fbcaffebccd0ab87e2cfc78c0153756d11aad710df0c,Counter-Strike: Liquid vs Atputies (BO3) - Stake Pulse Beat I Group B,geopolitics,2026-08-01,2026-08-01,2,0x216509be5332c6037105b4f871966eb97240f598|0x86e99faea12fccd8925de5d9f052471baf7a4cdf,0.1,0.505,0.51,0.005,0.505,open,,,
10505388899607966634542494869200759808835285051185833428968643946397512252536,0xe8c85a8c6925bfdd0686c10de00a0233b717cdf515288c8196f2c1e58a7b67e3,Counter-Strike: Liquid vs Atputies - Map 1 Winner,geopolitics,2026-08-01,2026-08-01,2,0x216509be5332c6037105b4f871966eb97240f598|0x86e99faea12fccd8925de5d9f052471baf7a4cdf,0.1,0.5,0.51,0.01,0.505,open,,,
19430875453574524363058445388698520003407898492460844655119320545417324023681,0x7bbf8b80264663622b8d5c21f97460686dc1de2593982588f90960f9e7f6ce9c,"Will ""Spider-Man: Brand New Day"" Opening Weekend Box Office be at least 350m?",culture,2026-08-02,2026-08-01,2,0x511f9c771449162349795d17becf8b37031acbe1|0x6ffb4354cbe6e0f9989e3b55564ec5fb8646a834,0.1,0.23,0.24,0.01,0.0,lost,2026-08-04,0.0,-0.1
14434341815437600575840490720478353270466164895408931471501818149761346258016,0xbc8a8998a7cca061ed2e7c870ce603d65fa2d841771f252e1ff55e773336e153,Mubadala Citi DC Open: Jessica Pegula vs Diana Shnaider,other,2026-08-08,2026-08-01,2,0x0954184654a6a3720f5dde4103a42af4dd0e1e1b|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.63,0.64,0.01,1.0,won,2026-08-01,1.0,0.0563
63954056987195340408413622507786010883878428653587743424928036634108524802044,0xeaba3d86f3087db79a8714520894aa57481ed893d18ba708b5cb5e314f704e2e,Counter-Strike: Spirit vs MOUZ (BO5) - BLAST Bounty Playoffs,geopolitics,2026-08-02,2026-08-02,2,0x0954184654a6a3720f5dde4103a42af4dd0e1e1b|0x9cb990f1862568a63d8601efeebe0304225c32f2,0.1,0.395,0.4,0.005,0.0,lost,2026-08-02,0.0,-0.1
105018125001683421642188507083357166141411975719572822588636238221967305408092,0x5dc212b712dcf514432221436140eec9717aea8f9fbead457c858d14ee519b90,"US announces end of Iranian blockade by August 7, 2026?",geopolitics,2026-08-07,2026-08-02,2,0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73|0xc84f7e76ec28ef20e7773b7b4926bfb7378be0c5,0.1,0.2125,0.223,0.0105,0.0,lost,2026-08-08,0.0,-0.1
89255206833416118649660253886265447648447959140576690250855500230255281278812,0x42cfa041ee57ab29cc9a8d4cde31b57dd40550e4a2522511f121a2690b4d4ce0,Dota 2: Rune Eaters vs LGD Gaming - Game 2 Winner,other,2026-08-03,2026-08-03,2,0x3954e1c6b7bc5645d9d3425a6f4490889ef122d9|0x79ae097215202b5d01f98e4479fb219102469a4a,0.1,0.57,0.58,0.01,1.0,won,2026-08-03,1.0,0.0724
46733641692303589497067975944983817973005458083506506012270818964693443326225,0x49479ffa88e2897569b1d413e3bc558003e21912edee09d080ca6bac6eb20805,Strait of Hormuz traffic returns to normal by August 15?,other,2026-08-15,2026-08-04,2,0x162f6fff88a52864f2ecc9833e58089d5254798d|0xc84f7e76ec28ef20e7773b7b4926bfb7378be0c5,0.1,0.0505,0.054,0.0035,0.0285,flipped,2026-08-04,,-0.0472
5615282760875985231868508008056959876238536896643315063916840237042205273721,0xa3b36b2d6104d34af4e6c6215fc818e43352e78a748fbfb0b85e3a35f71dec9a,Will there be no change in Fed interest rates after the September 2026 meeting?,macro,2026-09-16,2026-08-04,2,0x162f6fff88a52864f2ecc9833e58089d5254798d|0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0.1,0.485,0.49,0.005,0.535,flipped,2026-08-05,,0.0092
63756825735182554776754623123966859909787453599294277822394355229846778876398,0x95f75978d8e3b735dda39675d113c68c4619a09f392cda4f28612ef5385f4af9,US-Iran Hormuz Agreement by August 15?,geopolitics,2026-08-15,2026-08-04,2,0x162f6fff88a52864f2ecc9833e58089d5254798d|0xc84f7e76ec28ef20e7773b7b4926bfb7378be0c5,0.1,0.425,0.43,0.005,1.0,won,2026-08-16,1.0,0.1326
26254438925251912081598370591454720643937751655789913814108820938080159672958,0x2cfbd8aabc3519021dc16ab0c7e0f42b0fdac191e64bcc3c42c2319c4c0117f3,Will Donavan McKinney be the Democratic Nominee for MI-13?,politics,2026-08-04,2026-08-05,2,0x5a218c7ad04135830a45c41aaed7294df7809318|0x64c8ec47e1f5a367f234a74f8176d805e87173ce,0.1,0.451,0.488,0.037,0.0,lost,2026-08-05,0.0,-0.1
63284803361703132321048739956780460363879925620696486229140595548329650415109,0xa055e1cf533c2fcb1f1c89c20c41c8aa25526dcf27c3ff6be69c230fd8898282,"US announces end of Iranian blockade by August 15, 2026?",geopolitics,2026-08-15,2026-08-05,2,0x162f6fff88a52864f2ecc9833e58089d5254798d|0x96489abcb9f583d6835c8ef95ffc923d05a86825,0.1,0.695,0.7,0.005,0.705,flipped,2026-08-05,,0.0007
93838758485682196196905291300375162467135643283271312557929851459086376825083,0x518df6d694ad4658fe6c284850c029c6f00c9b3609cf05f7757d1fecba1641f8,US-Iran 60 day negotiation period extended?,geopolitics,2026-08-20,2026-08-05,2,0x162f6fff88a52864f2ecc9833e58089d5254798d|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.715,0.72,0.005,0.0,lost,2026-08-21,0.0,-0.1
45117272123752214028376460723544361926835506941716663290099518852020253462421,0x7f0d84b155c484b801f2cba68eb0f9ef8b2a0a54b7e6bb0fa53a1778964f53fd,"US x Iran diplomatic meeting by August 15, 2026?",geopolitics,2026-08-15,2026-08-05,2,0x162f6fff88a52864f2ecc9833e58089d5254798d|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.275,0.29,0.015,0.0,lost,2026-08-16,0.0,-0.1
90869494087977018607792751230236923002303032923064138180950209430688758061828,0x60c2c085ee8c16bc8f2419739a94971d4c9d00f637ead10fc0f540afa1be64e8,Strait of Hormuz traffic returns to normal by August 31?,other,2026-08-31,2026-08-05,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.855,0.86,0.005,0.9985,flipped,2026-08-29,,0.0161
3833250547311424992805456252782158332407335422350263044535636678503072819141,0x1e5204036bd51e6ca0e0da6221319c5839bd9940782adc6d0f6fa703aa8a3bf4,Will Hamas agree to disarm by December 31?,geopolitics,2026-12-31,2026-08-05,2,0x96489abcb9f583d6835c8ef95ffc923d05a86825|0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,0.1,0.575,0.59,0.015,0.23,open,,,
24958596311036741706772728525634642370283880159881485950450831470303643986611,0x24f18bdec315f767612d94e386bc60589185ab6a84e97b080a661a3fce1b2739,LoL: Team WE vs Anyone's Legend (BO3) - LPL Group Ascend,other,2026-08-06,2026-08-06,2,0x86279a7e9e5c178aae89b7cc13b287f741ed5382|0xe291a588ece487f3323736c55c6144f6a99e748e,0.1,0.645,0.65,0.005,0.0,lost,2026-08-06,0.0,-0.1
40687363534028212960607839835820682333797973293032836051942763018317418953122,0x75925ee36022684960b17d5d8842a0d88ab1f9125f975f9590f34496fbd066d5,Miami Marlins vs. Atlanta Braves,other,2026-08-13,2026-08-06,2,0x23c8a4c266d10ba5846837eac391fea89ed6f293|0xbca08c1bc204a34f2fddbe47b438b9bd42ac9705,0.1,0.365,0.37,0.005,0.0,lost,2026-08-07,0.0,-0.1
10704567890025739523831004974820416039472990403201978447724117376357982733141,0xa5144d487f22937f5bc46c655ab3cf1063edebefef327fa08ffeed421e60688f,Chicago White Sox vs. Boston Red Sox,other,2026-08-13,2026-08-07,2,0x23c8a4c266d10ba5846837eac391fea89ed6f293|0xbca08c1bc204a34f2fddbe47b438b9bd42ac9705,0.1,0.605,0.61,0.005,0.0,lost,2026-08-07,0.0,-0.1
79385236964916644590812336032115685940649772238514387432838598657265701487096,0x1b54546f205ce9a93ccd91b2847c7fbacd871e072f915a66a6cbe91404878788,Minnesota Twins vs. Kansas City Royals,other,2026-08-13,2026-08-07,2,0x23c8a4c266d10ba5846837eac391fea89ed6f293|0xbca08c1bc204a34f2fddbe47b438b9bd42ac9705,0.1,0.895,0.9,0.005,0.0,lost,2026-08-07,0.0,-0.1
25955746415831349035045661941466995876594660724345800941770462889623071212571,0x71fa2b9df79ae3aed7721dfde68b16673f191b93cfcc24909ccd237fbe1a334c,New York Mets vs. Pittsburgh Pirates,other,2026-08-14,2026-08-07,2,0x23c8a4c266d10ba5846837eac391fea89ed6f293|0xbca08c1bc204a34f2fddbe47b438b9bd42ac9705,0.1,0.6,0.61,0.01,1.0,won,2026-08-08,1.0,0.0639
