token,condition_id,question,domain,end_date,entry_date,n_smart_buyers,buyers,bet_fraction,entry_mid,entry_ask,spread,current_price,status,exit_date,outcome,pnl
33622313902128173798135737493500899128371773414410282088219008314787624471449,0x953e999c0de538fcbb3b54a366a61907e1e467db3c698be985c7d1a5e3e4144b,Counter-Strike: magic vs 3DMAX (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-24,2026-07-24,3,0x09933d426d714890588f597eac833dbd947e525f|0x9c82c60829df081d593055ee5fa288870c051f13|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.185,0.19,0.005,1.0,won,2026-07-24,1.0,0.4263
102650324263723593029641325105094216796643357159641320356743717905979581516065,0xc44e07cc0036e19a4eb0fc78aa2be93171e40882099956098674d70cffd02252,Hamburg European Open: Anna Bondar vs Alina Charaeva,other,2026-07-31,2026-07-24,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.075,0.08,0.005,0.0,lost,2026-07-24,0.0,-0.1
73063908086686852787888462148076241208370467645438515283031131320614001516663,0xbec511b536c82b6e35bcbcdefbd19fb338870278757e15d0f74611ce00aea1b3,Livesport Prague Open: Lanlana Tararudee vs Daria Snigur,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.245,0.25,0.005,0.0,lost,2026-07-24,0.0,-0.1
46866725679607873332952147816031080949024519828123716325824562762877719713642,0x80443cb54be399626610e223765f2e72104adb90f6c0dfb015baae857f110062,Counter-Strike: Heroic vs TheMongolz (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-24,2026-07-24,4,0x09933d426d714890588f597eac833dbd947e525f|0x0a6356d95e871f7288063d56a2db518ea004fc03|0x9c82c60829df081d593055ee5fa288870c051f13|0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,0.1,0.565,0.57,0.005,0.0,lost,2026-07-24,0.0,-0.1
19886020807533578196079637916903152131244418110796914282501882870552171984006,0x953e999c0de538fcbb3b54a366a61907e1e467db3c698be985c7d1a5e3e4144b,Counter-Strike: magic vs 3DMAX (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-24,2026-07-24,5,0x0a6356d95e871f7288063d56a2db518ea004fc03|0x29b52d98ac9ef9414b04164246c95bc63d74cc6c|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0x5e6e2c3f06686f2607b86c90e35f536e81a1be00|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.125,0.13,0.005,0.0,lost,2026-07-24,0.0,-0.1
104105801949225845372372099292631480022039078661522442976427780516500303875020,0xc12f4df1289f25ed6eaf28da52e5d3b0b4c78083d965bedb93bd25c8a75ca6f0,Estoril Open: Tiago Torres vs Hugo Gaston,other,2026-07-31,2026-07-24,4,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9c82c60829df081d593055ee5fa288870c051f13|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.115,0.12,0.005,0.0,lost,2026-07-24,0.0,-0.1
38582112168437196341107371004797840675930903708476866604117306370862483613376,0xfee9e1d43d6c2ba4c494174cf109a8752946a81bbe9d60982f32216af808594a,Tampere: Gauthier Onclin vs Tom Gentzsch,other,2026-07-31,2026-07-24,3,0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.6465,0.649,0.0025,1.0,won,2026-07-24,1.0,0.0541
6167324345095342483182547328157921163056647524941046990795231942540535958742,0x481b5bc54a46664448785e4e54d2f6c21e0bf7227fd762b198933abe0efdcf5a,Livesport Prague Open: Marie Bouzkova vs Tereza Valentova,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.835,0.84,0.005,0.0,lost,2026-07-24,0.0,-0.1
7734694671314526471860638649481916144354310129081344919247507863654605491678,0x80443cb54be399626610e223765f2e72104adb90f6c0dfb015baae857f110062,Counter-Strike: Heroic vs TheMongolz (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-24,2026-07-24,3,0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0x5e6e2c3f06686f2607b86c90e35f536e81a1be00|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.225,0.23,0.005,1.0,won,2026-07-24,1.0,0.3348
52610114893384189005670649187915370975894634454035461916094323586745100950732,0xbc2b8d97d6b31622450df0d3044e6183b8b1651686fdf59d215b845715bed852,Tampere: Maks Kasnikowski vs Hynek Barton,other,2026-07-31,2026-07-24,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.615,0.62,0.005,0.0,lost,2026-07-24,0.0,-0.1
4323544637737269583695370488353555260162586134833188808036949146305090650254,0x6189bf45b0370e0716b5c99036de53a14bbbe1151127f83e887c05f20a4ffb23,LoL: G2 Esports vs Movistar KOI (BO3) - LEC Regular Season,other,2026-07-24,2026-07-24,3,0x09933d426d714890588f597eac833dbd947e525f|0xd218e474776403a330142299f7796e8ba32eb5c9|0xffe91b25921eea250a38fc13f836ceea14d9a70e,0.1,0.565,0.57,0.005,1.0,won,2026-07-24,1.0,0.0754
76338649095701686606728566810863279805801152792287093601423887569005869904028,0x6a3bc74804e72a8c2e58567e1758a81f50e66243c824540609643d613229226a,The Hundred: Birmingham Phoenix vs Trent Rockets,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xa4b7b1814b0da33f2b61be4939976898aa476008|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.405,0.41,0.005,1.0,won,2026-07-25,1.0,0.1439
31425049360804337590211497574973512911359149996889351181904684042887903701475,0x2f5bb28b0601965befb1a8ff21b1c1504666f8004516e8d913ded94e17524cf7,Counter-Strike: Liquid vs Vitality (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-24,2026-07-24,3,0x09933d426d714890588f597eac833dbd947e525f|0x0a6356d95e871f7288063d56a2db518ea004fc03|0x9c82c60829df081d593055ee5fa288870c051f13,0.1,0.635,0.64,0.005,0.0,lost,2026-07-24,0.0,-0.1
45121023754043983260457669326805565677537009058438237531752657331922011826478,0x89851cf1631ca7307e3f643cf5699f00a79d6485ee373ec82c58a09aa3e4e946,Estoril Open: Roman Andres Burruchaga vs Alexander Blockx,other,2026-07-31,2026-07-24,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.525,0.53,0.005,1.0,won,2026-07-24,1.0,0.0887
97525120651011731458482229696511501968407116868403542287506490407165214973311,0x6fed853a9a8387398ee566310502124a980dea8333c1f3dbbde6d159540dd627,Palermo: Alevtina Ibragimova vs Clara Burel,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.145,0.15,0.005,1.0,won,2026-07-24,1.0,0.5667
27078745416700403214098663795518999266089206942879750207572083297776154684384,0x612e2da4ff89414bf8f3b7ace53e3f418d394f514e9a608b670c6292ccefc975,Valorant: Team Liquid vs Fnatic (BO3) - VCT EMEA Group Omega,other,2026-07-25,2026-07-24,3,0x09933d426d714890588f597eac833dbd947e525f|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xffe91b25921eea250a38fc13f836ceea14d9a70e,0.1,0.585,0.59,0.005,1.0,won,2026-07-24,1.0,0.0695
33665235444720765185981161419068005537424114659736134952999584648550870339754,0x0f3d6003901cd85efc0531c418cd93596026cbeaa0ab70fe125d62655e5e3099,Estoril Open: Jaime Faria vs Luciano Darderi,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.095,0.1,0.005,1.0,won,2026-07-24,1.0,0.9
1393631206148701212467873822277168676259078105965775915117179920792373268639,0xe8d7966b22c8e5e32deda5bb615b6c67e19329e2fa78ce57732d58fc548d5f5c,Spread: Milwaukee Brewers (-1.5),other,2026-07-24,2026-07-24,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x9703676286b93c2eca71ca96e8757104519a69c2|0xad99bffce03cc56ac1b697ac15a173700e54dbab,0.1,0.62,0.63,0.01,1.0,won,2026-07-24,1.0,0.0587
61314107414247084432931932972281564611937749355499995832764343241521543633252,0x990e585eb0d6d823cd60fdd788290407294d50e16328eeb1ab10a9db0680c0fb,Colorado Rockies vs. Milwaukee Brewers: O/U 8.5,other,2026-07-24,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0xad99bffce03cc56ac1b697ac15a173700e54dbab,0.1,0.365,0.37,0.005,1.0,won,2026-07-24,1.0,0.1703
115070836039790716369829613778951536399560249507663974755941599581102900464446,0x98dc02d56da6f4094fe1ec427dd38417bb4e0b01a4fd908d61e5b98dcbace94f,Colorado Rockies vs. Milwaukee Brewers,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xabb89972b21b304c1bed2bf26f35c8741ac9bba3|0xad99bffce03cc56ac1b697ac15a173700e54dbab,0.1,0.595,0.6,0.005,0.0,lost,2026-07-24,0.0,-0.1
61686388919767098994942346529403264133375925963818077576658386466711158530923,0x3586bbe43d82840959d1be13b98f379c3b5bb0d997e90b765428116cb9cc713b,Chicago Cubs vs. Pittsburgh Pirates: O/U 7.5,other,2026-07-24,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0xd6966eb1ae7b52320ba7ab1016680198c9e08a49,0.1,0.535,0.54,0.005,0.0,lost,2026-07-25,0.0,-0.1
58996010890969329498282331932452784561346738233962323848671005141718333358180,0xbd5a377139deceab650dad59d8952c10e33c79950a41bb42d4e0b55e444978b4,New York Yankees vs. Philadelphia Phillies: O/U 7.5,other,2026-07-24,2026-07-24,4,0x084425dedaa0a4d92164adb33b294005518df46a|0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0xd6966eb1ae7b52320ba7ab1016680198c9e08a49,0.1,0.465,0.47,0.005,0.0,lost,2026-07-25,0.0,-0.1
104184202919579916776888245722887278407401233753101584038791243492503129961004,0xb8ce00b183df613dd40947722d4606f596ad325d5a146e94fe10e29d4caa0722,Bloomfield Hills: Dhakshineswar Suresh vs Andres Martin,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.53,0.56,0.03,1.0,won,2026-07-24,1.0,0.0786
26587597333351036161479749053724447916281768919375599286537593413991098751822,0x0e30a745886d4847665a42987a9c543ecf6add392f61b8477618b104330fea7d,Bloomfield Hills: Alex Michelsen vs Mark Lajal,other,2026-07-31,2026-07-24,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x9703676286b93c2eca71ca96e8757104519a69c2|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.085,0.09,0.005,0.0,lost,2026-07-25,0.0,-0.1
1157171079175182106414536193598173260399133570256165725662540341474229139566,0x0255d4b6bb67a326965348838a136260839d10a8db717538de1fc8f05777a683,Kansas City Royals vs. Detroit Tigers,other,2026-07-31,2026-07-24,3,0x86d2d490bcac9fccea02a44c48272008e0c4731d|0x9703676286b93c2eca71ca96e8757104519a69c2|0xabb89972b21b304c1bed2bf26f35c8741ac9bba3,0.1,0.705,0.71,0.005,1.0,won,2026-07-25,1.0,0.0408
31115270815155231009044744655549537808314978843728641748046818203110944208624,0x8a792741f02cb0b7d6a5ecd2c337452c36700632a4b77ea112ac9a624c909b83,Cincinnati Reds vs. St. Louis Cardinals: O/U 8.5,other,2026-07-25,2026-07-24,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x4bff30af91642dc7d2b19a8664378fe55c45fc26|0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e,0.1,0.445,0.45,0.005,0.0,lost,2026-07-25,0.0,-0.1
107442460358426984442883634245386084028374722366196752369290620094050469962047,0x207145dedb32a4a77868f19e8119d44de2153fd42730712b0aba98a6a99ea1f8,Toronto Blue Jays vs. Boston Red Sox: O/U 8.5,other,2026-07-24,2026-07-24,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x9703676286b93c2eca71ca96e8757104519a69c2|0xad99bffce03cc56ac1b697ac15a173700e54dbab,0.1,0.44,0.46,0.02,0.0,lost,2026-07-25,0.0,-0.1
68314181831088628705699116286147686552171308929929143346980697887448848373021,0x3608f3900a92a9f94611e9c3881009b4f87a7cff2ed53f2082a8f7dac7c3a051,New York Yankees vs. Philadelphia Phillies,other,2026-07-31,2026-07-24,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x9703676286b93c2eca71ca96e8757104519a69c2|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.605,0.61,0.005,1.0,won,2026-07-25,1.0,0.0639
54796485811620934743203192692279721423392308772216455103348428303013768129409,0xd3770c74203bf068373b041b119c28af255c0e253ab1dac9d1cf7a55a480b719,San Diego Padres vs. Miami Marlins: O/U 8.5,other,2026-07-24,2026-07-24,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x9703676286b93c2eca71ca96e8757104519a69c2|0xd6966eb1ae7b52320ba7ab1016680198c9e08a49,0.1,0.595,0.6,0.005,1.0,won,2026-07-25,1.0,0.0667
56408431991585396519372956354377715808441950718885425292051518341006327924529,0x04ba2011a9bd82d9773f34928d5d0e9bd0f36e0bab504689e11e467fcdf7ec23,Los Angeles Dodgers vs. New York Mets,other,2026-07-31,2026-07-24,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xad99bffce03cc56ac1b697ac15a173700e54dbab|0xdd256e5df4d54e86ec5ea64ecab70e4d839aa624,0.1,0.435,0.44,0.005,1.0,won,2026-07-25,1.0,0.1273
59477012506203780795122371996279246633017395089603914892520447940854891959919,0xab3e0308e7ebe7d59027c06aa80ced24e852c0c31c56a4ee83a0b57b9f78cf37,Arizona Diamondbacks vs. Washington Nationals,other,2026-07-31,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.725,0.73,0.005,1.0,won,2026-07-25,1.0,0.037
83209612692171946719594590875841290137870002096474669074218939178765081023104,0xd6b11ac29c027255c793e07f8fcf6ed171420131749d6a631ceae7d923c63fdf,Toronto Blue Jays vs. Boston Red Sox,other,2026-07-31,2026-07-24,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xd6966eb1ae7b52320ba7ab1016680198c9e08a49|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.685,0.69,0.005,1.0,won,2026-07-25,1.0,0.0449
44351663190109693785305596846674774620345543161133551376798938103732950174973,0x39e33a606a185cb055927a779e0279fbfcd22dd65071ad5c68e0392b247818f2,Seattle Mariners vs. Texas Rangers: O/U 7.5,other,2026-07-25,2026-07-24,3,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0xd6966eb1ae7b52320ba7ab1016680198c9e08a49,0.1,0.505,0.51,0.005,1.0,won,2026-07-25,1.0,0.0961
100354602972170139114712938497516989571931853940071991865137841462678478549442,0x04ba2011a9bd82d9773f34928d5d0e9bd0f36e0bab504689e11e467fcdf7ec23,Los Angeles Dodgers vs. New York Mets,other,2026-07-31,2026-07-25,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xabb89972b21b304c1bed2bf26f35c8741ac9bba3|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.245,0.25,0.005,0.0,lost,2026-07-25,0.0,-0.1
49967419174860203632359608467487880154636880794285980664181947872167403020874,0x502b06a037eac51ddcf30e45097cf0c98aefc8069e9672e704c161190d053c6c,Chicago Cubs vs. Pittsburgh Pirates,other,2026-07-31,2026-07-25,3,0x09933d426d714890588f597eac833dbd947e525f|0x9703676286b93c2eca71ca96e8757104519a69c2|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.53,0.54,0.01,0.0,lost,2026-07-25,0.0,-0.1
21326294109925258601679679174372896491431079270856607005660901874547395702233,0x9421c643b5dcb987467d14aea86182ffc8cad06386b82ac311409e64f363a6a0,Atlanta Braves vs. Baltimore Orioles,other,2026-07-31,2026-07-25,3,0x4bff30af91642dc7d2b19a8664378fe55c45fc26|0x9703676286b93c2eca71ca96e8757104519a69c2|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.695,0.7,0.005,1.0,won,2026-07-25,1.0,0.0429
19713915722261553004367926011040653475074548230809263539572714662050802140296,0x88ec7b21be678fa914ed480702cb474f354199cd91ef60eb0f6bc3123304fcb8,Cincinnati Reds vs. St. Louis Cardinals,other,2026-08-01,2026-07-25,3,0x09933d426d714890588f597eac833dbd947e525f|0xad99bffce03cc56ac1b697ac15a173700e54dbab|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.275,0.28,0.005,1.0,won,2026-07-25,1.0,0.2571
78804823195836282576951147830809568337896216153522096543942043954698539308691,0xb3b17c53e750176d8f2a4ff275f6e2d05bbdb4309169d764002001b45f96113e,Will Club Tijuana win on 2026-07-24?,other,2026-07-25,2026-07-25,4,0x084425dedaa0a4d92164adb33b294005518df46a|0x162ca4c5249987872fea1e15c846d7fe80316c47|0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7|0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e,0.1,0.605,0.61,0.005,0.0,lost,2026-07-25,0.0,-0.1
99764787913432613961348582301019371685651697888259127922209998014669459364086,0x95e321d183d734739e5fd2ae18b40285ba282db415fb01e0fdb48d9e86db2fac,Will CF América win on 2026-07-24?,other,2026-07-25,2026-07-25,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.185,0.19,0.005,1.0,won,2026-07-25,1.0,0.4263
42933271086088661456731811631423785606827869603509589104721034597755031148165,0x0748b9720c527bf36e2f5a9e72fc5308a7bad2d27c287fe92513e77c9f5cc2ac,Will Inter Miami CF win on 2026-07-25?,other,2026-07-25,2026-07-25,3,0x084425dedaa0a4d92164adb33b294005518df46a|0x162ca4c5249987872fea1e15c846d7fe80316c47|0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7,0.1,0.545,0.55,0.005,0.0,lost,2026-07-26,0.0,-0.1
57591541833612866376027203862564258295532218521147434303308198241578374630415,0x1854f6cdb1ef59bef6a9766def5feadfd182dee9108ca118616016593dac0370,Counter-Strike: Liquid vs G2 (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-25,2026-07-25,3,0x09933d426d714890588f597eac833dbd947e525f|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xd6966eb1ae7b52320ba7ab1016680198c9e08a49,0.1,0.605,0.61,0.005,0.0,lost,2026-07-25,0.0,-0.1
10160660827763135976154559746107813689642310447389812123054086606358296078535,0xa22c189a34055e8989dce8896eb411ac2daf170b34c1c0b6ec32d4950d1b2f75,Valorant: Nongshim RedForce vs Global Esports (BO3) - VCT Pacific Group Alpha,other,2026-07-25,2026-07-25,3,0x09933d426d714890588f597eac833dbd947e525f|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,0.1,0.585,0.59,0.005,1.0,won,2026-07-25,1.0,0.0695
82261962889437392776510688045422130012844733424726865269599839001480201536567,0x26e6f03f0a7bdbfe7c167ea866aa08a368f6bcf7c6bd027b662db228fb782bab,LoL: LGD Gaming vs Team WE (BO3) - LPL Group Ascend,other,2026-07-25,2026-07-25,3,0x0a6356d95e871f7288063d56a2db518ea004fc03|0x6d20c35f65d9899b6d6b74f8466e824580f9a165|0x7583d5f8a1031ff4afcdc6db4e2143bfd41b4df2,0.1,0.835,0.84,0.005,1.0,won,2026-07-25,1.0,0.019
24538227191540742319290192357327280598675171199196475574105878696409564463051,0xe901d84e835d00e4899ffd2f3ad57e5517b8eb5bb0ecb954038d7e8175ed71cf,LoL: Invictus Gaming vs Weibo Gaming (BO3) - LPL Group Nirvana,other,2026-07-25,2026-07-25,3,0x0a6356d95e871f7288063d56a2db518ea004fc03|0x7986576408b65a9805ac85553be33ad0b044baa5|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.495,0.5,0.005,1.0,won,2026-07-25,1.0,0.1
83482086511263300800521459258517886208069804377560589764016991524154881660093,0x698a9ace59824b189429bac532bf837227899538aab66e382ffb777ab6a66a4b,Counter-Strike: DENDELE CS vs FaZe (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-25,2026-07-25,3,0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0x6d20c35f65d9899b6d6b74f8466e824580f9a165|0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,0.1,0.835,0.84,0.005,1.0,won,2026-07-25,1.0,0.019
1905133932451735416678359010924061216185846981763591569772803094043188729625,0x565e47fa2d10e37373c56716dfc513ba7851611269744d5be7d02159c1ff48dd,Degerfors IF vs. Djurgardens IF: O/U 2.5,other,2026-07-25,2026-07-25,3,0x162ca4c5249987872fea1e15c846d7fe80316c47|0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7|0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e,0.1,0.555,0.56,0.005,0.0,lost,2026-07-25,0.0,-0.1
91347443839769841558507992975718278817948143027798842424840191468000588696989,0xe11736a83d73301c026542c9d57b6e62e20d4b368581f76d92c722b8166aaa00,Generali Open: Alexander Bublik vs Quentin Halys,other,2026-08-01,2026-07-25,5,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0x9703676286b93c2eca71ca96e8757104519a69c2|0x9c82c60829df081d593055ee5fa288870c051f13|0xbb5fbe810633ab08d106b82db84418a0e2ca2e21|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.48,0.49,0.01,1.0,won,2026-07-25,1.0,0.1041
26145115950285340316889704351871685878073333446890624152770055839517072229509,0x698a9ace59824b189429bac532bf837227899538aab66e382ffb777ab6a66a4b,Counter-Strike: DENDELE CS vs FaZe (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-25,2026-07-25,3,0x0a6356d95e871f7288063d56a2db518ea004fc03|0xd218e474776403a330142299f7796e8ba32eb5c9|0xeac22222ef8d2be457c00101a1a4e4925ec5dddc,0.1,0.365,0.37,0.005,0.0,lost,2026-07-25,0.0,-0.1
36371593130153780169763982870444169925984947990173730296821945445154639955429,0xab347b4fb8a8e48c0343f034b1778e9a0848877fd4505f86f2d372f1ddb48400,Valorant: Team Secret vs T1 (BO3) - VCT Pacific Group Omega,other,2026-07-25,2026-07-25,3,0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xd218e474776403a330142299f7796e8ba32eb5c9|0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,0.1,0.89,0.9,0.01,1.0,won,2026-07-25,1.0,0.0111
1963401220699950127481344259983163680195224207634371786342062493090959197464,0x6a04fd3a95a6d2f66ee37aace95b1214d2a359056356c83e420867a5114c45bb,Counter-Strike: FOKUS vs MOUZ (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-25,2026-07-25,4,0x0a6356d95e871f7288063d56a2db518ea004fc03|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0x9c82c60829df081d593055ee5fa288870c051f13|0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,0.1,0.785,0.79,0.005,1.0,won,2026-07-25,1.0,0.0266
3021839507739811269366371414374866055822412428845136178475011466183706760794,0xc16d7c24dd16ebf99cf497198eb5f1c09a8613579a93d8ab5b1bf748aba89b6a,Valorant: TYLOO vs XLG Gaming (BO3) - VCT China Stage 2 Seed Deciders,other,2026-07-25,2026-07-25,3,0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xd218e474776403a330142299f7796e8ba32eb5c9|0xeac22222ef8d2be457c00101a1a4e4925ec5dddc,0.1,0.71,0.74,0.03,1.0,won,2026-07-25,1.0,0.0351
64644319736392275216615431588028599175425007556169732654130610732847022891690,0x2dd90df0420f46d98d546d8957373685d9ee35df5436ae745407c1c01aa85598,Hamburg European Open: Elina Avanesyan vs Anna Bondar,other,2026-08-01,2026-07-25,3,0x9703676286b93c2eca71ca96e8757104519a69c2|0xd218e474776403a330142299f7796e8ba32eb5c9|0xde9f7f4e77a1595623ceb58e469f776257ccd43c,0.1,0.1255,0.132,0.0065,0.0,lost,2026-07-25,0.0,-0.1
54366256025930647936593201080024498234764471476815368406859588151411178216393,0x2c0791f8cc838ac452434465666b3c9c51f12f9bbf4fed2394d1ee0f39869dbd,Will Djurgardens IF win on 2026-07-25?,other,2026-07-25,2026-07-25,3,0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7|0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.765,0.77,0.005,1.0,won,2026-07-25,1.0,0.0299
23233976603526272735073792286181020259744807380206286116692094175124914426413,0xa68b0238413af58e69cffd60777b6496183f9fb249e3dd7aea703d57bc96d1cd,Counter-Strike: HOTU vs Astralis (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-25,2026-07-25,3,0x09933d426d714890588f597eac833dbd947e525f|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,0.1,0.585,0.59,0.005,1.0,won,2026-07-25,1.0,0.0695
107007705787793867536978423201952778920919093434300204541459183649388483982471,0xa319d927abd68caae5025fef524ac306f7fc6426f226225bf139110f17c6b41b,Counter-Strike: magic vs Gentle Mates (BO3) - StarLadder StarSeries European Qualifier Play-In,geopolitics,2026-07-25,2026-07-25,3,0x09933d426d714890588f597eac833dbd947e525f|0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.205,0.21,0.005,0.0,lost,2026-07-25,0.0,-0.1
86627458865926147402529961180864438819595769181138695291482661374568027477086,0xa68b0238413af58e69cffd60777b6496183f9fb249e3dd7aea703d57bc96d1cd,Counter-Strike: HOTU vs Astralis (BO3) - BLAST Bounty Qualifier,geopolitics,2026-07-25,2026-07-25,3,0x0a6356d95e871f7288063d56a2db518ea004fc03|0x9c82c60829df081d593055ee5fa288870c051f13|0xd218e474776403a330142299f7796e8ba32eb5c9,0.1,0.65,0.66,0.01,0.0,lost,2026-07-25,0.0,-0.1
