token,condition_id,question,entry_date,entry_price,res_date,outcome,volume,trade_return
75845920741796858670183364159540464375486880005358999101126589340494255300090,0x518a5b030b205706b8ffe6bbad9bd3de59548348e5c0471827f5de21e513333c,Strait of Hormuz traffic returns to normal by end of May?,2026-05-24,0.1675,2026-05-31 00:00:00.000,0.0,34564221.91767358,-1.0
12378428024728849934843560840433868979543695535836715150168659304994480706119,0xb36886bb0cf7cede4fd57fedbbbf80342ec76921d567fa9958275c22e1df04bd,Bitcoin ETF approved by Jan 15?,2023-12-31,0.17,2024-01-15 00:00:00.000,0.0,12622418.42,-1.0
15091760884604171309203489618212539770109612407760305338364320626709285790409,0x23fd2b26c4e095465ba0d2ebce8d5eda57009ddc59aad8b68ab19ca968b41eed,"Israel strikes Iran by January 31, 2026?",2026-01-22,0.17,2026-01-31 00:00:00.000,0.0,16913391.371627,-1.0
52495530769657433426315073623394145992266323233191674488787593449327803900186,0xbea5d5174cb5355eaf0f8cee780e67d0b22a6ff614ef7ec82cc2fe6ce8f4b111,US x Venezuela military engagement by November 30?,2025-11-21,0.17,2025-11-30 00:00:00.000,0.0,9188343.67475,-1.0
78334077248234846714502609938208453420760114607979174643124614189085919067977,0xea1f601faf600380da04e1ce3d46fc4c7dfea5e6247550b2b513761cb40f0a9f,Lighter market cap (FDV) >$2B one day after launch?,2025-12-24,0.17,2025-12-31 00:00:00.000,0.0,25086666.676263,-1.0
61148139675733590941615208409944305735610401070779932464992188555810569591410,0x4549ef05bb9b63f2934e36a4ea57942d8be4d45aeae3add4bf510b3edf9cb712,Will Liverpool win the UEFA Champions League?,2025-03-02,0.17450000000000002,2025-03-02 00:00:00.000,0.0,8175076.65724502,-1.0
108615985167451045197781101977391757333251129632219335729531996334265284371112,0x9ec068d68055cc7e14d82b67da6f8069423ce64d4cd3549aeb50116156a622f0,"Will a U.S. anti-cartel operation outside of the United States occur by April 30, 2026?",2026-04-25,0.17500000000000002,2026-04-30 00:00:00.000,1.0,8284127.671512002,4.7142857142857135
44451530426323388595351525249352358152886744823249763513394253575629698884232,0xed4fa0c7a11d55f2c3bcb5e13d94d10b0dced33d7f195748990be092b70952c3,"UFC Freedom 250: Justin Gaethje vs. Ilia Topuria (Lightweight, Main Card)",2026-06-05,0.17500000000000002,2026-06-15 03:59:59.999,1.0,6986198.218212069,4.7142857142857135
34554555827438551101000555305203609600029621153428996114009350892614396532498,0xbee2cd40473495f713c69b9dfbce9fc2837fa4011568222c83c83bb773e35053,"Starmer out by June 30, 2026?",2026-06-12,0.17500000000000002,2026-06-30 12:00:00.000,1.0,7912817.765875065,4.7142857142857135
69136365945621600854789649488423522395843457249417452310260493085275775221076,0xf64f880b571d7a70d858649d30f0843aa57307e304aeb617349df74ce34d044e,Will Crude Oil (CL) hit (HIGH) $120 by end of March?,2026-03-22,0.17500000000000002,2026-03-31 00:00:00.000,0.0,7966559.269008993,-1.0
4960072122879914031540087398045925546763584182114633893203762140348078315559,0xffcbecbfa6983b3cdd5e91d078088beb5738d0c746bcedceb62f7bfed0470af5,"Will Bitcoin dip to $80,000 by December 31, 2025?",2025-12-22,0.17700000000000002,2026-01-01 05:00:00.000,0.0,8066294.940938,-1.0
23876986815376127874009957316712352759229210373454136054343758360595212713854,0x17a2466c34d9a93dbef8bda91bc56005b4162666901df319bcddb063d6bd8991,"Will Bitcoin dip to $80,000 in January?",2026-01-21,0.17750000000000002,2026-02-01 05:00:00.000,1.0,6752276.849259,4.633802816901408
105744947303160464754818236100225574991242698540243728623588931698050692945207,0x8e6ff03d48ea73396ca8c8eac6a8cada2a7507545a78901c4769776be351eaf5,Will Trump release more Epstein files by December 22?,2025-12-23,0.18000000000000002,2025-12-26 00:00:00.000,0.0,16511187.94915,-1.0
1790971926816858923434249332892380360487842724102721934198820945656996137837,0xc3af3780145b55e1c2357cb208565f2ab2986db46184929978b79d7536bbe6ed,"Will Bitcoin reach $110,000 in December?",2024-12-22,0.18000000000000002,2024-12-31 12:00:00.000,0.0,10676794.972932,-1.0
34949477535476026489714414939200175816336848313521000211837354783838790884040,0xd9a23115df9698780e32b300739bcacadc9395e826d1b4c4608d404175d7ccea,Will Côte d'Ivoire win on 2026-06-20?,2026-06-10,0.185,2026-06-20 20:00:00.000,0.0,6769898.321413081,-1.0
31867385211987925701696042012772036156561382644688734856312468506547392739862,0x6114a8a3f9ac214f48a7e20d169f1c7a5c84082cb6f7058ed9fe1137b11fd0e7,"US x Iran permanent peace deal by June 30, 2026?",2026-06-08,0.185,2026-06-08 00:00:00.000,1.0,49036513.606860146,4.405405405405405
65596524896985010415844814777069255362767748488616308434723608750130614059462,0x62f01109c53d585406b4545e5538b52d76f2895affd933da75190be788afc6ab,"Will Bitcoin dip to $85,000 in January?",2026-01-19,0.185,2026-02-01 05:00:00.000,1.0,8583813.346589,4.405405405405405
113518489791042826951640507710356134903927411293470969292727470748600751577743,0xd0766f4f45e377e80b50661fb6b6a0cda84840548a69c54f0c39c520490cab9e,Will Elon Musk be named in newly released Epstein files?,2025-12-21,0.188,2025-12-31 00:00:00.000,1.0,7924514.669527,4.319148936170213
34124572068052077909406302056995239675264911172488920973407960367842984448300,0xec21462ef58f792b5c1ff07bfdc66401b631c6fb42562ccceb2de279f0e73788,Will the Government shutdown end November 8-11?,2025-11-02,0.19,2025-11-15 00:00:00.000,0.0,11773855.877798,-1.0
7045107161367241233811523851106536676632348173555291268726302515224841822187,0x55a469ea12fc89bf6b12c38fc764e35c05b4b520485adf4c8716d6369b38ad8a,Will the Government shutdown end November 12-15?,2025-11-03,0.195,2025-11-15 00:00:00.000,1.0,8422644.165384,4.128205128205128
10668608784716997131805813528613597787690261896614905218917225091156526243112,0x6a1048bfe5eb87c5529277963b33d42a40ee2c8478c8bc6307352e27bec8e221,Trump releases Epstein list today?,2025-02-28,0.195,2025-02-28 00:00:00.000,0.0,8632486.304193,-1.0
110790003121442365126855864076707686014650523258783405996925622264696084778807,0x3488f31e6449f9803f99a8b5dd232c7ad883637f1c86e6953305a2ef19c77f20,"US strikes Iran by February 28, 2026?",2026-02-18,0.195,2026-02-18 00:00:00.000,1.0,89652867.363489,4.128205128205128
42750054381142639205639663180818682570869285140532640407891991570656047928885,0x306d10d4a4d51b41910dbc779ca00908bd917c131541c5c42bbbc736258d2d56,US forces enter Iran by March 31?,2026-03-26,0.195,2026-03-31 00:00:00.000,0.0,73927762.4785615,-1.0
46060332617416305578424603480069880757769469386794796089597955062388843733391,0xdc6f95f94d2db24a1904537cb8cf83e0b25fa47bac926112891eef0df8fd06f2,"US x Iran meeting by April 10, 2026?",2026-03-29,0.195,2026-04-10 00:00:00.000,0.0,7115644.975113006,-1.0
112434828665041337854033745240098052999773438249964130665844574663228374653496,0xfa59099fbda1e0f0058ed3cbd57e939fe90ab6d9b57d53bd488bcadf75c191d4,Trump announces end of military operations against Iran by April 30th?,2026-04-22,0.195,2026-04-30 23:55:00.000,0.0,13050669.286966823,-1.0
72094069823942324362885404801938332659316240217382754851102758232469673300092,0x0e4a0c937b8934c2475613b6322b3f8edc8dedc24762e01e42b0e6f87424a089,"US x Iran permanent peace deal by May 31, 2026?",2026-05-22,0.195,2026-05-31 00:00:00.000,0.0,87888981.28583376,-1.0
30711489452020980602257241350030803661697022655096707600393264490323809240694,0x7d72074a017bb2b409b5291e417034b5c6203d420e068b3edbf5ad5ca0cd589a,"Will Bitcoin reach $105,000 in November?",2024-11-21,0.2,2024-11-30 12:00:00.000,0.0,8039368.329515,-1.0
46086539644694970479807918237455015045032058557841816156754554096171613449623,0x24e67fb509df7efecc1840008153634d4852c0d2725d0a6c13f2e60beb2f2e2f,Will Joao Fonseca win the 2026 Men's French Open?,2026-06-01,0.2025,2026-06-07 00:00:00.000,0.0,8558205.07163694,-1.0
92013558332325676522644286533005478701382407428245344466165291954930219735076,0xe3afb091ba0c2bd1d0660ac9256f37e0c7560b02eee15641c6cce6ceb62f3769,Will Max Verstappen be the 2025 Drivers Champion?,2025-11-27,0.203,2025-12-07 12:00:00.000,0.0,11422382.278709,-1.0
85591151242315440638316112746973947739307076787078147893681974285954055295833,0x9ce4ce441b98560634b67589135dac0034a45edaacf13455c9add1ddbb6b7dec,Will Assad remain President of Syria through 2024?,2024-12-01,0.203,2024-12-31 12:00:00.000,1.0,7577895.740092,3.9261083743842358
55443738818158231803517291185008080654932985451404315852703585757411667902597,0x90b9d20ece132c342654f98e0826e972134b10f58d4789c2662bdc00eee44b13,Will Croatia win on 2026-06-17?,2026-06-07,0.20500000000000002,2026-06-17 20:00:00.000,0.0,7210340.936444105,-1.0
95946969362614270971845155358440977954164316271424679902550835681765991014456,0xdb80cb224aaad81b579dd475129a43112827b1661fee3feec79122523ae5b933,"UFC 328: Sean Strickland vs. Khamzat Chimaev (Middleweight, Main Card)",2026-04-30,0.20500000000000002,2026-05-10 03:59:59.999,1.0,13619340.240118997,3.8780487804878048
76492164533928870323003399428434883814379015582846655004402405220184273463537,0xf2961c5c9fdf89e689d0d232927f9e0fb4083bbcc4cd88ab2b14e3af827fb62d,Over $1.8B committed to the MegaETH public sale?,2025-10-28,0.20500000000000002,2026-01-01 05:00:00.000,0.0,14824151.336275,-1.0
31869663470674113137413574637244458645080626094263106105850314096988098095887,0xd73f60114a0e7169a55082daef1228cb27fa50c939eea22cb0589f6bac6ce5d3,Iran x Israel/US conflict ends by May 15?,2026-04-12,0.20500000000000002,2026-05-15 00:00:00.000,0.0,13670502.108909987,-1.0
11631590502751337995086584451805403545770829549632613492416833230270784409909,0xabb86b080e9858dcb3f46954010e49b6f539c20036856c7f999395bfd58d01e6,"US strikes Iran by January 31, 2026?",2026-01-22,0.20500000000000002,2026-01-31 00:00:00.000,0.0,41754060.055673,-1.0
69882362410328994623023398753397889531354211998112429711325978117572282138435,0xa90ce8b69a218dced329076162df3b79f99596d1dc71d93bd30a64a2c8b6ba3e,Will Ecuador win on 2026-06-20?,2026-06-11,0.20500000000000002,2026-06-21 00:00:00.000,1.0,7118457.521967039,3.8780487804878048
80701145234451928266425540148659125148864395031451392227963144092132918005667,0x6bbdeb8773a1470ba1053959a446bb0912b38f6091c8794583612bfa76a81a15,"US strikes Iran by February 6, 2026?",2026-01-28,0.21000000000000002,2026-01-31 00:00:00.000,0.0,9750255.569183,-1.0
23256261548286066354515820367233078263051851596349427953099012820714239317101,0x81011e0a04a9e82473b7c1519163896767f4ee0ad4bfc6617450971042f79df5,Over $250M committed to the Monad public sale?,2025-11-21,0.21000000000000002,2025-11-21 00:00:00.000,0.0,8067484.825003,-1.0
74212672038111642338418441232512878463316619437420953019668868649846340962463,0xbeab83146920be8f52b52fdbcb3464b24dc553f7b47eb4249243385b0faad271,US-Iran nuclear deal by May 31?,2026-05-24,0.21300000000000002,2026-05-31 00:00:00.000,0.0,6905766.889778924,-1.0
20565226121067197718502462601766621016411744148041688105371291682610415439393,0xfe4ddfdf4e6b6188967331f5932c8ec6dcbc815572ef9f3566b5d903a708b61f,Fordow nuclear facility destroyed before July?,2025-06-22,0.215,2025-06-30 00:00:00.000,0.0,28623187.178979,-1.0
108988271800978168213949343685406694292284061166193819357568013088568150075789,0x43ec78527bd98a0588dd9455685b2cc82f5743140cb3a154603dc03c02b57de5,US government shutdown Saturday?,2026-01-25,0.215,2026-01-31 00:00:00.000,0.0,157296576.448084,-1.0
40559900670015709472472801511880289852513956415696043408438494025364180866146,0xa6ae199ce172475dd0e29d7584810a15a1d4608398d2f42d7ca39bfac45ed52b,Will Korea Republic win on 2026-06-18?,2026-06-09,0.215,2026-06-19 01:00:00.000,0.0,11984525.580031335,-1.0
74396432617830205205692647182156674687262039702362245386430594405600411795991,0x7f4378c2e8fb0a4673813e5a5d6f5a773765bab522186932a0465f326a05328d,"Will Trump say ""Nuclear"" during events with Xi Jinping?",2026-05-15,0.215,2026-05-15 00:00:00.000,0.0,12129905.141829975,-1.0
65529652434798000220595979213989185718946886085992772143938108422983263158528,0x7949174f6cb3b0781fbd1a63a51fb7d2e72ac2d7cff1628f2c62477b64734bff,Will Israel invade Syria in 2024?,2024-12-11,0.217,2024-12-31 12:00:00.000,0.0,16819559.7366551,-1.0
111480277258850178537736943682653186709510728707904846394206772928007084779467,0x8183a221622f2d5d2b46da86c80d55a61f43d35829589e03c1efae9d072638c5,Iran x Israel/US conflict ends by April 7?,2026-04-15,0.2175,2026-04-15 00:00:00.000,0.0,48720376.31273075,-1.0
67458767289404585234744660199191729864647269546936372565997492523516079162996,0x2b57ed983eb34b5e081fc8dcc1372d688963fd4d9c9018b8d2ba36867b26b236,Will the Los Angeles Rams win Super Bowl 2026?,2026-01-16,0.2185,2026-02-08 12:00:00.000,0.0,9230676.835439,-1.0
31465856707691063313218446271859090099024096042381836172739979558035875925704,0xec05c24e569aca2bdd5d6e948f7810e1b4449cb98433c0e34bc8c4baa1df3ef8,Trump deploys National Guard in D.C. by Monday?,2025-08-12,0.22,2025-08-12 00:00:00.000,1.0,7921692.162743,3.545454545454546
88815071170531292306771197855496056590773004819748629645131852770667568975872,0xaa145cf5714455f546afe53037b8712df749ba96c04820c2d41f37f877f29697,"Will Trump say ""Iran"" during events with Xi Jinping?",2026-05-13,0.22,2026-05-15 00:00:00.000,1.0,28337791.229197014,3.545454545454546
73817598408230683831072353847770809458837920203753987347670649717002095543451,0x6220c4164a293367cd40eba018dd6e67c78e4d48e74158845cc9361230bcb34d,Will  Zohran Mamdani win the Democratic Primary for Mayor of New York City?,2025-06-18,0.2225,2025-06-24 12:00:00.000,1.0,17848349.233334,3.4943820224719104
28593215534345447362156321620838626774652503878031452558083665828202001699551,0x4ba348328e4d4ddee9e6734c9a369b2e8138611651f9f6dc8f59dea51df6c734,Iran closes its airspace by May 24?,2026-05-17,0.225,2026-05-24 00:00:00.000,0.0,15430021.40518324,-1.0
6109686258397883114797998126787263049884408157800816627628909717221408645880,0x344327632a0ab1c28b40003f14bfe75cb7d5bd65c58b4e34199cfc17a77104fe,Will Saudi Arabia vs. Uruguay end in a draw?,2026-06-06,0.225,2026-06-15 22:00:00.000,1.0,6879447.553631104,3.4444444444444446
92837230145827111699047765291253116935174408333713428554327237019578844028510,0x2135ffcb43ba9103bb6acf7116d2d5aa98bef6d9eb3dc9c85ea00cb79513f3ec,Iran closes its airspace by May 8?,2026-05-02,0.225,2026-05-31 00:00:00.000,0.0,7426874.501728975,-1.0
15995243820336177841554632127584222169952027258346817014909996961549144471612,0x366f89649caea042c96ee741b185461ec7faa408a2664ec44469a0061924b537,"US x Iran permanent peace deal by June 7, 2026?",2026-05-29,0.225,2026-06-07 00:00:00.000,0.0,19099091.534227055,-1.0
49345825332372730347978355238185144259194455124479271140856628847570082902553,0x7fb8010a0cdc4ac4f7e93fb7a532731fbb81f951dd451f2402648eaa3cf285e1,Will Portugal win on 2026-06-23?,2026-06-13,0.225,2026-06-23 17:00:00.000,0.0,9364518.518527128,-1.0
75225030670558632440769351620781713566252631196298400408280257677925960118896,0x93ec7298069d02293cf8cf4261e0c6bcee2f83b4a4ff11ffb9abaa8c4261c681,Will Kanye launch a coin in February?,2025-02-19,0.225,2025-02-28 12:00:00.000,0.0,27507326.472995,-1.0
96124460752878534670732876488971566706915333497625444460159142837915173249659,0x843fc1f23d8cfd3df343031312a8a3f0a930ad118c0c0e81a56c21f0ea9ff217,"US strikes Iran by January 23, 2026?",2026-01-16,0.225,2026-01-31 00:00:00.000,0.0,12296618.229974,-1.0
57301498276970257025109591078431189727442302532145853906375186182281603517458,0xfc6260666d020a912a87d9000eff5116d2adfb8c30aba543427a4c1f1411f1a0,MegaETH market cap (FDV) >$2B one day after launch?,2026-04-18,0.23,2026-04-18 00:00:00.000,0.0,9056989.371149095,-1.0
29824778903257505034760734075553258090521496539818945851265427198516411759553,0x8ff9faf0ff030925d920a79ab8012493c53dfc817d27e1c0ca75653258ff266d,Spurs vs. Trail Blazers,2026-04-22,0.23,2026-04-26 19:30:00.000,0.0,8256667.750373082,-1.0
96340419016329750070031659742502439684494696372249802246223670494758843453703,0xd63074a69db9fbe28c8a9f3bfe64d8c16eb39e302be281ad9e3a91081b7429f5,Will Trump meet with Xi Jinping by October 31?,2025-10-20,0.23,2025-10-31 00:00:00.000,0.0,9134078.220091,-1.0
98945477733637858465450962476891912492157644608695960144630357224784270311308,0x94631ed57d3803fe789adbbba4c0d66ef2a8ed4f800c1a6897a37ad076cf309d,Trump x Ukraine mineral deal signed before May?,2025-04-24,0.23500000000000001,2025-04-30 12:00:00.000,1.0,6833523.777216,3.25531914893617
70771354585365381988139008309072205730081182435161568795508496003376222185889,0x70909f0ba8256a89c301da58812ae47203df54957a07c7f8b10235e877ad63c2,Khamenei out as Supreme Leader of Iran by March 31?,2026-02-22,0.23500000000000001,2026-03-31 00:00:00.000,1.0,63238697.721704,3.25531914893617
304223829867910478181460849192477530685410813637096841629263146254608207526,0x244c75b2c6095b2e67699c10d0c6548d757d58a1ffea32ad6882c9a389803bd4,Will Pierre Poilievre be the next Canadian Prime Minister?,2025-04-20,0.23500000000000001,2025-04-28 12:00:00.000,0.0,67376035.838465,-1.0
81602004406758538382491290996526735522614396336164168992595136497342425298752,0xcaaa1338d38b5c614196c9a926dd84babc3984442f2ec9b937a16284a199ec3a,Will Portugal win on 2026-06-17?,2026-06-07,0.23500000000000001,2026-06-17 17:00:00.000,1.0,14396185.470534254,3.25531914893617
85893772637946953298152723753430224292517929961340829918511899425317682471884,0xf6b7380d59a66a9d4e3edde4ddbb93341b71cd23f55cf81c7453ef623588a6e2,LoL: Gen.G vs Hanwha Life Esports (BO5),2025-10-26,0.23500000000000001,2025-10-28 13:00:00.000,0.0,7464627.87532,-1.0
115500896288417093456030036113841947954779737078916313348905317033023580388531,0x87822b3d4ccba1835d698354b01c050b55f20c5f34b14908bff4ea5a6d58af4c,Will Mark Carney be the next Canadian Prime Minister?,2025-04-20,0.23500000000000001,2025-04-28 12:00:00.000,0.0,36416000.185007,-1.0
46311132436247057531640786989767599791913611864664511200336530652307752906151,0xe64f063b9e2b02f8ac679ebacfb938088c1ddde2a953a1ebfd4a92b802910371,Will Josh Shapiro be the 2024 Democratic VP nominee?,2024-07-27,0.23500000000000001,2024-08-22 12:00:00.000,0.0,16505096.89,-1.0
7511499185828166281990787054010631371521174894041033879478601287783310781033,0x8d5ec7deb35689142a556ef4bad22c3347bc4cd0da1a2839c7bc616d4de2f842,Giants vs. Patriots,2025-11-25,0.24000000000000002,2025-12-02 01:15:00.000,0.0,6982079.288954,-1.0
63895606811137777778164035323856866013451113033584421980103786609470037653963,0x2d4d7f2eea43913d65c93351621a733f66ec079e111c278b34e8cc9e06ebe751,"US strikes Iran by January 15, 2026?",2026-01-14,0.245,2026-01-15 00:00:00.000,0.0,7975001.728113,-1.0
64870841501853474202213221626013837561022519465605448237200471134583417724366,0x2158d1f83118f06d7399d5000e9c44f317eb8a0801a6f588d261bf2cf2310445,Major cyberattack on Iran in June?,2025-06-15,0.245,2025-06-30 23:55:00.000,0.0,17449126.951622,-1.0
999431386086915652803375764895435840752699372365775899613514207437695781135,0xe4b9a52d2bb336ff9d84799b70e72e8e5f4507df881af60f3f4daeb9f541a80e,US forces enter Iran by December 31?,2026-03-30,0.245,2026-12-31 00:00:00.000,0.0,21995506.101996984,-1.0
70308784561714015174842336955312212768074400810481229952933478890769807075215,0x26ed2c7b22d8bbf6789e76bdcd88c22b605df53e88c7b57fb3dc48b7ab259a8f,Will Andrew Cuomo win the Democratic Primary for Mayor of New York City?,2025-06-18,0.245,2025-06-24 12:00:00.000,1.0,17826731.742495,3.0816326530612246
51052158557761079600060821198344572146234634299666295420235183322360518805559,0xeb3cef6b7f43fcd35ce139e89c0b00cbc3a70a556c87ef934f8ca984208aaaa8,Will the Lions win Super Bowl 2025?,2025-01-09,0.2455,2025-02-09 12:00:00.000,0.0,12167588.6404789,-1.0
8447915118859648527472592877792890354557333272690289360702446760497242005477,0xa78d39676ef44a148c1b847597eb7fb318649b91cb4ff16af97909e4b4ede082,Favorite to win on Polymarket day before election?,2024-11-03,0.2475,2024-11-04 12:00:00.000,0.0,7048870.471444,-1.0
34523777569717412486079829083221613352783431812341266998118815593138999201307,0xf6890c707d1e327b006b9511bdba8c98ec4e4978646c6ffcf3ec8750c26a666a,Will Crude Oil (CL) hit (HIGH) $105 by end of March?,2026-03-24,0.2545,2026-03-31 00:00:00.000,0.0,6711631.643086998,-1.0
37996229390440240146587017237938254706160177953974319874002048470954673333092,0xd189af84a1c6c02b579796a1eb08af597232d33455c42d9c0f5c98eccb4292cb,Lord Miles completes 40-day water fast in the desert?,2025-09-19,0.255,2025-09-30 00:00:00.000,0.0,14296822.328016,-1.0
47650382966763423119144863600890688449355617504160622255560357009005625541749,0x6509c26f04acbe80e73144486933fff507901867925f165421d66155193fce55,Will Rory McIlroy win the 2026 Masters tournament?,2026-04-10,0.255,2026-04-13 00:00:00.000,1.0,7423340.925850005,2.9215686274509802
24120579393151285531790392365655515414663383379081658053153655752666989210807,0xddcfd0baea9146bf38a67b32d9115e65784d881308f1799b531d9f237e271c2f,"Will Bitcoin reach $75,000 in February?",2026-02-18,0.255,2026-03-01 05:00:00.000,0.0,7913769.202511,-1.0
70759975564091634685024506185235325851817607610247288413693878140706469440676,0x0328fd8fc790c29ec43d59eebd58067431a901a92451c001b9b55f4377779da3,49ers vs. Seahawks,2026-01-14,0.255,2026-01-18 01:00:00.000,0.0,9511184.942198,-1.0
23751721701125660275674704396947556014203634269226897284566977062211946126129,0xed76e3c271f4e24a3db2436cdf2c314cda43909fbc94c2bc34631a01cd67d3ae,Counter-Strike: Spirit vs G2 (BO3) - IEM Cologne Major Playoffs,2026-06-16,0.255,2026-06-19 19:45:00.000,0.0,7317650.919667066,-1.0
7616200168087679909520446105950285742392284096432045522969789820944838280581,0xfdcd333ff42c2908a1c1ba56435e9de40969c32c1e83a1c2bc76352a74c5c0d8,2024 presidential election: GOP wins by 65-104,2024-10-31,0.255,2024-11-04 12:00:00.000,1.0,7563202.909916,2.9215686274509802
61870696561549212427703774084341694590597083144015451858728593820052569648622,0x87d67272f0ce1bb0d80ba12a1ab79287b2a235a5f361f5bcbc06ea0ce34e61c5,Will there be a US Government shutdown? ,2024-12-20,0.2555,2024-12-31 12:00:00.000,0.0,53500373.740494,-1.0
5838539432810139813800814707355594232138879092348684894028239977524096523327,0x31e0d4320eb9666e93e20f989061f3eee82e80de9caff260cdeb9c0a4946093b,Over $1B committed to the MegaETH public sale?,2025-10-28,0.2575,2026-01-01 05:00:00.000,0.0,13431462.485535,-1.0
79290738821633012952251194646343347843753407986785745774809464443278141510795,0xc53c00d3ed7df96cb528e049ca2d8a6056b620a82bfffd3ad58d35c5f92c02d6,Will a Democrat win the popular vote and a Republican win the Presidency?,2024-10-28,0.26,2024-11-05 12:00:00.000,0.0,18758441.931819,-1.0
10173760944708366003313904598971409987613016696437105074768621813128448039101,0xe00d6ce6106b54b8f13fbe935e529ea7aab9e3ace9ae3fcc4f7c65372eb0b8ef,"Will Bitcoin dip to $60,000 in February?",2026-02-18,0.26,2026-03-01 05:00:00.000,0.0,7282065.829222,-1.0
80723115786902560093562209850109820656482936758561314212132210830217888670020,0x99e70457e21d76b219505ba2743bc87362a5bba2b478b536720e599418d5a7ae,Lakers vs. Rockets,2026-04-22,0.26,2026-04-25 00:00:00.000,1.0,10129139.881575186,2.846153846153846
40518387965033347374833689992798411776031351595129864155833469332193198260508,0x46dc560a09f07d8b6989bec851262e4df92ea0dd909631cf987afc88c8b8d729,Will MrBeast raise $40M for clean water by August 31?,2025-08-22,0.265,2025-08-31 00:00:00.000,0.0,7326525.907317,-1.0
105090431466795848420500177147419402976010608107899033764467865695481603432708,0xba4493c626ec27930b6c580c956b69580e77c488a84140997180f054230a4553,Lighter market cap (FDV) >$4B one day after launch?,2025-12-21,0.265,2025-12-21 00:00:00.000,0.0,9042717.463856,-1.0
20460470065238694355342479102612119660444867108692975826045667264704084823317,0xd8fb9e7567f1d4d9cbcf9c31ea3461181fab7299d7483d019a911c6c056ad0e1,Will Lando Norris be the 2025 Drivers Champion?,2025-11-27,0.265,2025-12-07 12:00:00.000,0.0,7095379.332337,-1.0
2736398847139870519983348245683208192410955754758105083602339778470455030980,0xc90f95af1a5d4e392fe9cc484f1b1a0983687865e7b85910ae89300c2076e4a1,Will Canada win on 2026-06-18?,2026-06-09,0.265,2026-06-18 22:00:00.000,0.0,14324374.22380302,-1.0
81750077792759682980090397689070964226412046195389028523769479713426985687572,0xff1ec56e0e47033727e33deab740896fbf1c6bb8a2b0068efdba3d900c7ba7a2,Will England win on 2026-06-23?,2026-06-13,0.265,2026-06-23 20:00:00.000,1.0,16506998.079854466,2.773584905660377
78429686333030820447897933553543820193521844820311405451095297269474510947445,0x78a7554bdf3861f7557bc637ae5298d948fbe26632e10042b34b8a0f6724cc4a,Will the US strike Somalia next?,2026-01-17,0.27,2026-01-17 00:00:00.000,0.0,12430945.086593,-1.0
926377706175971731068420551849041218012736398250875962020506643091812084572,0x8b369e10358094a99ffe7f85a81a8e8ca68c611eee0fe63a2efa790ad045bcd6,"Will Donald Trump announce that the United States blockade of the Strait of Hormuz has been lifted by May 31, 2026?",2026-05-22,0.27,2026-05-31 00:00:00.000,0.0,9359876.895693928,-1.0
80729003654371335358412385917687517154257636519412634184200985170091219160210,0x29c64bffbe80724944b355dab89b0b106715fece2ccb8be6c81402e4e008999c,Rockets vs. Lakers,2026-04-24,0.27,2026-04-29 04:00:00.000,0.0,6725731.322066996,-1.0
18774476248896549691678360856198707466024027698380587795158227245793286303542,0xb17631413f217b33763f011a61990dd420f760af13bba6cdccd68c52b2b72d4e,Will a Democrat win Arizona US Senate Election?,2024-11-02,0.27,2024-11-05 12:00:00.000,0.0,6754633.942725,-1.0
6298732416107490713680335020449168539250319212303915046550831399984902858177,0x15d93d47ffd15f0283d73fe25fc61964035250382647c7fcd40cc92bad2cf8d5,Miami vs. Indiana,2026-01-11,0.27,2026-01-20 00:30:00.000,0.0,8545588.387148,-1.0
89628879983438666693229836095007901844397172691064613302845941791790913354622,0x8f6e71601903224dc29c69b886a63f248c8051be259e7db299850708f1f86dd6,Lakers vs. Rockets,2026-04-22,0.27,2026-04-27 01:30:00.000,0.0,11957546.186419584,-1.0
9164768256417427469546270859589447548245226965875033789810135047059062396560,0x7b281363227e98a8177e1e5e81dc3bd1e48e8594383258ebb807a62f57770742,Will FC Barcelona win on 2026-01-21?,2026-01-12,0.27,2026-01-21 20:00:00.000,0.0,8584792.035064,-1.0
72230300298287057283776402697748671328525002237377884170696567504739749823402,0xcb42ce799c32e8f0bbe7df6a20396a7ecb1ca494316c5df0027ab89d941e1ca7,Will Gemini 3.0 be released on November 18 2025?,2025-11-16,0.27,2025-11-30 00:00:00.000,0.0,9333885.203982,-1.0
108243406819495224689191757149688176987989236847880926093693951763469278632733,0xe6f492eb15583ae324d43e987e3ad1b7bd1a86690b3b62a2843162278ff7af0e,Cowboys vs. Lions,2025-11-25,0.275,2025-12-05 01:15:00.000,0.0,10677885.073194,-1.0
106191328358576540351439267765925450329859429577455659884974413809922495874408,0x6cc501fa617e3a46ececf6e3990fe1afeeaa6bc897d3c7049c005fd1bdc42c2f,Fed decreases interest rates by 50+ bps after September 2024 meeting?,2024-09-08,0.275,2024-09-18 12:00:00.000,1.0,10906333.42219,2.6363636363636362
46691825198205945656026007456894335541255549782914167592137952460021454784449,0xac7162f96876ea602d984de6f9800b8a4b8a45897e798a7630d9e004ae5b9a0b,Will a Republican win Arizona US Senate Election?,2024-11-02,0.275,2024-11-05 12:00:00.000,0.0,8258327.18658,-1.0
